z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0,0.04631668528813618,0.0,373.0,0.8636196599816995,0.016649495181016053,4.99499794873126e-11,1.615376720304002e-11,0.1452495197038558,1.5794528036718723e-09,0.05013872797201638,8.771025881226683e-06,2.2007052139989918e-05,2.3427790057153724e-16,-5.574651829327711e-17,3.4317482573323064e-15,2.9143546556926e-17,2.78722621198348e-08,0.08360345186913738,0.013614178504399475,0.007769873715452486,2.8952257430998027e-12,0.0002586913677646307,5.886045038897823e-14,2.754938510731383e-08,4.2025749317391716e-05,-3.8891144890165854e-17,0.0001310248670228695,3.298500581236365e-14,0.0003541942835662736,1.694657959867433e-10,0.0002073750006774575,3.501803853410357e-13,4.435430417927829e-05,3.050628012594247e-08,-9.226066623666644e-16,9.725435601905184e-15,9.286650385173794e-11,4.7522885349334563e-07,-4.085871103798964e-17,3.1989197787500285e-08,3.8104825940188873e-07,3.599277692265191e-09,3.016473066920746e-12,-2.774803237332165e-17,6.439152565540084e-07,1.0125329680984284e-11,-4.0522027519287466e-17,7.121795845803719e-09,7.981550908066466e-11,8.29576894013219e-08,6.883685858264533e-13,0.6819008789008684,3.2194110043844284e-16,2.9061131839188e-11,2.5703285498730033e-06,1.8523426145915553e-11,1.1463334287826846e-06
7.812500000000002e-05,0.05286064066408058,0.0,424.94696436474203,0.7567066817454771,0.0177253941581224,5.222474528833962e-11,1.7519048156245465e-11,0.14065713165940946,1.71077705204573e-09,0.05503248770342982,9.670774124957881e-06,2.4278349094772472e-05,1.8974538203562846e-20,-1.2011905994141843e-21,3.970082589625631e-15,8.609354494777373e-17,3.0942067339415834e-08,0.08094810483233089,0.015073398556700555,0.00875694758346518,3.283192816354093e-12,0.00029360794283155847,6.690426992691167e-14,3.1286201641209626e-08,4.775123984657376e-05,2.4945952480749656e-20,0.00014816897120380784,3.731216007557151e-14,0.0004011743398757755,1.9345329848393214e-10,0.00023681327914535212,3.791029958193172e-13,5.1034453428902816e-05,3.510055767175964e-08,-3.14033238768405e-16,1.0573656673714889e-14,1.0043830243166505e-10,5.241173817051714e-07,2.1529133088921372e-19,3.5399672244372546e-08,4.245870366862983e-07,4.059415090900054e-09,3.3314049462955667e-12,-6.914280879725872e-21,7.326375226695578e-07,1.1528528254015377e-11,-9.004890656515664e-21,8.02963908031289e-09,8.9990973179883e-11,9.353332063766642e-08,7.762220758955645e-13,0.680587781960536,3.979169759077063e-16,3.4052960883661103e-11,3.012505827686605e-06,2.1319638849756195e-11,1.3197586180371486e-06
0.00015625000000000003,0.0593279299054337,0.0,476.1218696035413,0.6742187036128424,0.01876030619826539,1.6568604212936942e-10,3.285420474246135e-11,0.13603974678485287,2.3950578998850686e-09,0.05989170798006575,1.12491732919125e-05,2.6218571430404404e-05,6.771951467495812e-20,2.1753073212850218e-20,9.896869070991147e-15,2.2951859492257566e-16,5.76525290607805e-08,0.07828860703075878,0.01655220462395904,0.00976238502648222,5.662318124837516e-12,0.000329164301551068,1.1262737523226309e-13,4.265508644940313e-08,5.358460982184286e-05,4.2205225726518145e-19,0.00016580752149195663,1.1139420453221925e-13,0.00044938656911515086,3.0341966949442075e-10,0.0002672850496022109,7.258644253080796e-13,5.791655708679368e-05,3.9833158455936555e-08,3.274113921447097e-17,2.4672581044569552e-14,1.0858544376605588e-10,5.730755501728326e-07,1.704400994718433e-18,4.423683196525825e-08,4.623714823559178e-07,4.528717505099401e-09,3.700826743598677e-12,1.603899263270327e-19,8.232735544901202e-07,1.282766133609584e-11,1.5589602989263059e-19,8.95548505099158e-09,1.0036840535954769e-10,1.0431871352056791e-07,8.918102376613809e-13,0.6793372875435985,4.837828059880778e-16,7.283055190639946e-11,3.479799653306415e-06,6.3786977330932e-11,1.498491206790012e-06
0.00023437500000000005,0.06574561207710432,0.0,526.750450178765,0.6084056217156281,0.01976210902204719,5.763048303201922e-10,7.337600355773219e-11,0.13138083224119748,3.99228312165177e-09,0.06474442514890584,1.3373027351438972e-05,2.7900038011976305e-05,-1.149706157090317e-19,-3.894120191905112e-20,3.089600226851427e-14,7.980254584216175e-16,1.1864519745392328e-07,0.07560201368139155,0.018056320289228944,0.01079103164996487,1.1842581423852152e-11,0.00036548601600555234,2.364276450445485e-13,6.414437109984686e-08,5.95422554823629e-05,3.7130503646994596e-18,0.00018400532889622294,3.691614110850921e-13,0.0004990259579274042,6.065416709527988e-10,0.0002989119992534138,1.6006176936660036e-12,6.502953725483676e-05,4.472351484739542e-08,-1.9446409530456237e-16,5.6257130160956103e-14,1.1840061681448349e-10,6.223327339016243e-07,1.188134016820664e-17,5.8625873159522146e-08,4.945298342187396e-07,5.00944621403905e-09,4.1917223258156e-12,-1.976454742975621e-19,9.161912228789451e-07,1.3897717278175501e-11,-2.7861680920672617e-19,9.903805387260363e-09,1.109971892702851e-10,1.153657910779893e-07,1.0485245637622803e-12,0.678141880796393,-3.8715884764748667e-17,1.7097596282211586e-10,3.974367355092014e-06,2.136848320347322e-10,1.683275703527229e-06
0.00031250000000000006,0.07213209124028876,0.0,576.9868371176357,0.5545381994328655,0.020736595601614265,1.9516905640718523e-09,1.7512005857411508e-10,0.1266681274664827,6.970971788560407e-09,0.06960930148736064,1.5979606595542863e-05,2.9347918107045307e-05,-3.2671529785580947e-20,-8.695632663064003e-21,1.0177457330685524e-13,2.8515817290279464e-15,2.399178642948957e-07,0.07287430374656882,0.019589708759832205,0.01184632944186859,2.6537102094936062e-11,0.0004026310965750122,5.526841306894103e-13,9.66458422390608e-08,6.562056480996331e-05,3.063982225476477e-17,0.0002028093043601004,1.2179351044916113e-12,0.0005502312757828896,1.3477551580340027e-09,0.00033178561718556917,3.6334736062445924e-12,7.239702469962514e-05,4.978680416305732e-08,-4.481789258448455e-17,1.239189654160026e-13,1.314506496924951e-10,6.720402077265539e-07,7.10163296350538e-17,7.942914873134188e-08,5.202679880167453e-07,5.5032162251891675e-09,4.925835682117052e-12,4.386598828213198e-19,1.0116544368999576e-06,1.4486619937546593e-11,-8.229815161575984e-20,1.0877808240749721e-08,1.2191445822572823e-10,1.267115192407218e-07,1.2793037947224041e-12,0.6769956336504429,2.378607060569053e-16,3.811162016112592e-10,4.49805333138068e-06,7.014105497085085e-10,1.8747152555661915e-06
0.0003906250000000001,0.07850056258228723,0.0,626.9419591660782,0.5095504884754167,0.02168817607192957,6.315460427628224e-09,4.450560106409698e-10,0.1218922947322194,1.237264205400542e-08,0.07449934851079291,1.901891345464795e-05,3.056370654939103e-05,1.7559895241127921e-19,9.554200918810699e-20,3.444290034220518e-13,1.0045843269170572e-14,4.704165532114608e-07,0.07009647839371273,0.021155253969861804,0.012930854961774435,6.206695856628182e-11,0.00044059102500503623,1.4140629554095886e-12,1.4040246921721927e-07,7.178664005189088e-05,1.999552529452511e-16,0.00022225584699020506,3.918332892397752e-12,0.0006031063999811487,3.1472273599978075e-09,0.00036597945746387256,8.390141014096827e-12,8.004163916458053e-05,5.503642296107561e-08,1.5339302569557415e-16,2.67987492348448e-13,1.4993848819297848e-10,7.223025263947502e-07,3.658727654235359e-16,1.080333676121701e-07,5.381473851341075e-07,6.011242471071994e-09,6.104609045598121e-12,3.2494084743439056e-18,1.1098630804252233e-06,1.4289870646187501e-11,4.642143369409754e-19,1.1879971637727862e-08,1.3314698844061688e-10,1.3838362252611118e-07,1.6368621243110759e-12,0.6758937977508311,7.108727968086245e-16,7.759840572659796e-10,5.052532254165583e-06,2.1920177874958918e-09,2.0733414035931167e-06
0.0004687500000000001,0.08486084072263853,0.0,676.6986544974603,0.47135993097733986,0.022620303424057128,1.9247876261686976e-08,1.1969278435811128e-09,0.1170461482325736,2.2166408767714743e-08,0.07942392655991713,2.241530194793322e-05,3.1532177786399395e-05,3.725977131710471e-20,3.4957407358685623e-19,1.1861911405050776e-12,3.465324590535601e-14,8.978810647412799e-07,0.0672625519690495,0.022755128253006154,0.014046616632627372,1.5003155412945036e-10,0.0004792701669056533,3.9025739434035766e-12,1.9308151258774913e-07,7.796341620165659e-05,1.101458318073109e-15,0.00024237525226867247,1.2174992731231021e-11,0.0006577310436326098,7.442375905079784e-09,0.0004015555437617056,1.9997225184540495e-11,8.799037546282042e-05,6.048700544883074e-08,1.1152982864418934e-16,5.742643322245983e-13,1.7688241185215065e-10,7.731942357117761e-07,1.6441251301990147e-15,1.4621960428704378e-07,5.462516530496081e-07,6.534481158264529e-09,8.046414363921734e-12,1.2753444591628845e-17,1.2109752874387097e-06,1.322912195736105e-11,1.2998408228475872e-19,1.2912445553129961e-08,1.4471697386988988e-10,1.5040369930823224e-07,2.2137063923217955e-12,0.6748325162831198,3.985680566804706e-16,1.3968291794363718e-09,5.6394043252345155e-06,6.3667695752375164e-09,2.279672186497863e-06
0.000546875,0.09122037180805265,0.0,726.320073460376,0.43849854208541755,0.023535745766017125,5.373115445759031e-08,3.2736145234425087e-09,0.11212424172178342,3.978789241780994e-08,0.08438985402008085,2.602722210530781e-05,3.222159975411449e-05,-4.0007462248647216e-19,3.1557250919870728e-18,4.049592486669745e-12,1.1552983333033828e-13,1.6731943748112696e-06,0.06436847567778448,0.024390992451563183,0.015195226795919333,3.6706161437803993e-10,0.0005184317378261631,1.1112856598467892e-11,2.489510225036985e-07,8.40140327732985e-05,5.288412087932982e-15,0.00026319524716866447,3.582070702748499e-11,0.0007141653393313217,1.7171659879394417e-08,0.0004385667948448828,4.966272791549782e-11,9.628330860579081e-05,6.616014015877843e-08,1.8667593722220174e-16,1.2134219638425796e-12,2.1630445892588308e-10,8.247693031269967e-07,6.37841895987478e-15,1.9592196003328155e-07,5.424705327235622e-07,7.073715108521043e-09,1.1218185852004048e-11,5.0230266502476325e-17,1.315120787404982e-06,1.1674197654782618e-11,-9.013348113070844e-19,1.397755163853872e-08,1.56649405819295e-10,1.627889197717744e-07,3.1739474498398492e-12,0.6738086197271198,-7.361341128965724e-17,2.1281550085683887e-09,6.260271627746432e-06,1.6633788849884276e-08,2.4942630534610457e-06
0.0006250000000000001,0.09758479731018004,0.0,775.8544032400971,0.4098999144681784,0.024436764224758222,1.3396457619199396e-07,8.594934079627439e-09,0.10712269568084258,7.060855030686444e-08,0.08940199760374073,2.9618427291993885e-05,3.2580749762318545e-05,9.686423043761918e-19,2.826025858933845e-17,1.3187859971685583e-11,3.6501620789487377e-13,3.0404496062763562e-06,0.0614115784102159,0.026064088880152044,0.0163780005335008,8.806584630169365e-10,0.0005575993998060159,3.0801772205128715e-11,3.013531244373063e-07,8.973453198349619e-05,2.2406778282212173e-14,0.00028474512431491805,9.766849957279582e-11,0.0007724496623183151,3.7527027652319264e-08,0.0004770545093992091,1.2652315390617716e-10,0.00010498630617628371,7.209569876822007e-08,1.2271258860929079e-15,2.4917006422468696e-12,2.7336028067457363e-10,8.770666260315599e-07,2.1091488500208406e-14,2.58749800699579e-07,5.250454149488665e-07,7.629604802413664e-09,1.6232685052829506e-11,1.9121575454162875e-16,1.422409867221025e-06,1.0149068249750063e-11,4.380124673524092e-18,1.5078629138380245e-08,1.6898220385232856e-10,1.755528303251964e-07,4.793328736640863e-12,0.6728194830910963,6.766245995017637e-16,2.649481078338959e-09,6.9167966744222036e-06,3.793749085642385e-08,2.717729444186502e-06
0.0006640625000000002,0.10077036871354904,0.0,800.6019652702405,0.3969420831640626,0.024882496647830314,2.0454175420285943e-07,1.3773388156008457e-08,0.10459104975789145,9.389021910333015e-08,0.09192654013191436,3.1289758438219005e-05,3.260683635716295e-05,-1.2686884257251904e-18,7.693256784950791e-17,2.3559033234204075e-11,6.422610528698291e-13,4.085810671339839e-06,0.05990892328967168,0.02691499341577812,0.016982705612887665,1.3526924614004027e-09,0.0005768609105083766,5.0588039380440334e-11,3.2606090128280507e-07,9.236865954364243e-05,4.440660683457209e-14,0.0002958097997678635,1.5778211084952931e-10,0.000802296660592429,5.4755894637289124e-08,0.0004968635643102739,2.0428653584243715e-10,0.00010953263855568586,7.51922674790624e-08,1.7699710814907874e-15,3.5554134509982576e-12,3.109547025683135e-10,9.034967777879804e-07,3.6549425018685996e-14,2.9537555649795014e-07,5.108981726638378e-07,7.914060387593229e-09,1.970894373731572e-11,3.447380213293698e-16,1.4772787628249075e-06,9.508930083494003e-12,4.644781882898195e-19,1.564494507838699e-08,1.7532540939056044e-10,1.820818015465067e-07,6.015517548908592e-12,0.6723372639466123,1.1407913644228147e-16,2.760751661525908e-09,7.2592406715587145e-06,5.4279608778215525e-08,2.8330584328716156e-06
