z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,3.121747947207308,0.0,300.0,0.7083859229446405,0.4166666666666663,-1.0586687650978581e-18,0.1225490196078432,7.097801027780312e-19,7.523442665902561e-20,3.441679365017496e-21,7.86471956362711e-19,-8.391944910038134e-20,0.46078431372549045
0.002166666666666667,3.121747947207194,0.0,300.0000000000008,0.7083859229446664,0.4166666666666405,-1.1081745679656869e-22,0.12254901960784896,1.4041581061542135e-20,7.484794185146244e-20,7.116969611608126e-19,4.134282880565459e-19,-8.368258737969238e-20,0.4607843137255105
0.003666666666666667,3.1217479472020364,0.0,300.00000000005485,0.7083859229458371,0.4166666666654363,2.3174395295855384e-23,0.12254901960811777,9.561631387329988e-22,4.512951805246266e-19,1.5143334726338893e-18,5.599278709749519e-19,-8.192291632920558e-20,0.46078431372644607
0.005166666666666667,3.121747946931736,0.0,300.0000000044528,0.7083859230071733,0.4166666665988997,1.552157249771797e-21,0.12254901962296794,5.073029166332249e-20,4.0700250378663754e-17,1.1104214640021618e-16,1.50469150668066e-17,1.9310874579370835e-19,0.46078431377813206
0.005916666666666667,3.121747941744648,0.0,300.0000001390969,0.7083859241842255,0.41666666521198514,6.285388400937889e-20,0.12254901993250998,2.052189034576328e-18,1.6466361872045812e-15,5.878364751867771e-15,6.535245570121827e-16,1.6352938453283937e-17,0.4607843148554967
0.006291666666666668,3.1217478932321927,0.0,300.00000223385496,0.7083859351926544,0.41666665041053824,1.2846765551613055e-18,0.1225490232359606,4.205234986215476e-17,3.3427196426513863e-14,1.6069189958165069e-13,1.733373613649724e-14,4.940246004661674e-16,0.4607843263532891
0.006572916666666668,3.121747518241299,0.0,300.00003140449587,0.7083860202854653,0.4166665075665325,2.3708043806400487e-17,0.12254905511537306,8.065434493911627e-16,5.879443154740124e-13,3.859150457964764e-12,4.328085722433791e-13,1.2997693422918363e-14,0.46078443731320073
0.006750000000000001,3.121746086081169,0.0,300.0002751176211,0.7083863452709567,0.41666567217463696,3.3665678953396234e-16,0.12254924153917574,1.3626123982798232e-14,6.351100034522007e-12,5.6413691093973366e-11,6.700154239345246e-12,2.0727472936700128e-13,0.46078508621650105
0.006916666666666666,3.1217434866594935,0.0,300.00261521995884,0.7083869351319214,0.41665999835969386,8.322395601417645e-15,0.1225505074345295,4.2817176974117063e-13,7.467037600485283e-11,9.062978224943862e-10,1.1520578691755707e-10,3.6371454552323272e-12,0.460789493105529
0.007,3.1217627561642582,0.0,300.0116156497375,0.7083825625171463,0.4166443363389451,1.3817114239890665e-13,0.1225540001846088,7.966188535408204e-12,3.9678536436513957e-10,6.3277389370029685e-09,8.523077495461277e-10,2.7499704541234484e-11,0.4608016558640101
0.007041666666666667,3.1218450330485115,0.0,300.0311741315781,0.7083638929450637,0.41661880544338786,1.0036749097384423e-12,0.12255968847390658,5.880386343263496e-11,1.2350840132514672e-09,2.4959407883287836e-08,3.5298598624055755e-09,1.1646960399723243e-10,0.4608214761820766
0.007083333333333334,3.122198693294176,0.0,300.0943611330468,0.7082836545699657,0.41655481412655077,6.981842162304349e-12,0.12257392101400337,4.1246872467820997e-10,4.4201617595295155e-09,1.165117336920852e-07,1.738882544977163e-08,5.883377154127928e-10,0.46087112553093673
0.007125,3.1235613712450014,0.0,300.29847347849426,0.7079746603143459,0.416394498437023,4.929246405567889e-11,0.1226094540256555,2.8956832571649163e-09,1.6516747831085127e-08,5.656427223283423e-07,8.860544204028517e-08,3.0895615488385337e-09,0.4609953707378721
0.007145833333333334,3.12558873941052,0.0,300.57116644663046,0.7075154427374465,0.4162239351431511,1.7170828049887357e-10,0.12264702776305927,9.76611612285581e-09,3.5259177660623804e-08,1.4460755410618087e-06,2.3333049612213777e-07,8.369139358344242e-09,0.4611273041216111
0.007166666666666667,3.1301676741756355,0.0,301.1475786485573,0.70648046078537,0.41592551303290454,6.046393977346592e-10,0.12271215015898335,3.312576815022167e-08,8.017931666011295e-08,4.0378548270066395e-06,6.751465214557852e-07,2.4960428470415885e-08,0.46135748493661083
0.007187499999999999,3.1403491360696414,0.0,302.36481290525603,0.7041899499056455,0.41540460059722284,2.273593788858665e-09,0.12282397479860253,1.1270636935051281e-07,1.878206633987125e-07,1.163757406883493e-05,2.016113248293877e-06,7.69059032124892e-08,0.4617573912103278
0.007197916666666667,3.150005217492169,0.0,303.47950898215316,0.7020313136526974,0.4149989989205226,5.433850552644512e-09,0.12290897009487803,2.255647190207008e-07,2.9853375839219376e-07,2.0913120927669277e-05,3.700291899840928e-06,1.4408921695295334e-07,0.46206674395022684
0.007208333333333333,3.1653386992740975,0.0,305.20976370578734,0.6986305451030786,0.41444453739066744,1.4388139280945866e-08,0.1230217001097274,4.607935742052293e-07,4.871857006536265e-07,3.902779957834252e-05,7.078197065409822e-06,2.816755984099189e-07,0.4624864124599487
0.007218749999999999,3.189555312206977,0.0,307.88984583273674,0.6933262115100219,0.41368935090988634,4.4355767009568626e-08,0.12316840250213981,9.561307802859457e-07,8.101138396074257e-07,7.41832034030872e-05,1.3790087469568999e-05,5.611304615602818e-07,0.4630519015662529
0.007223958333333333,3.206844670126156,0.0,309.7777146505889,0.6895882178803064,0.41320938549697833,9.083547508220006e-08,0.12325661506649545,1.4205215911554395e-06,1.0610331063143605e-06,0.00010406766674520269,1.9568692876281357e-05,8.071076346098362e-07,0.4634069835790976
0.007229166666666667,3.2290072911703676,0.0,312.1761007857709,0.6848551588091752,0.4126447904025837,1.871312247166538e-07,0.12335463394360982,2.1398836315995143e-06,1.4046407314610078e-06,0.00014768418586375817,2.8059216434521967e-05,1.1756437694948357e-06,0.4638199249521509
0.007234374999999999,3.2573339631203018,0.0,315.2168405088379,0.6788994700428389,0.4119823173641105,3.9190228088801004e-07,0.12346131102682471,3.26640969261204e-06,1.8781966576549948e-06,0.00021102488209650958,4.036947623834263e-05,1.7234723106530008e-06,0.4642977172697881
0.007239583333333333,3.2934094560283143,0.0,319.0614025028777,0.6714629113055933,0.41120741540886097,8.28655813002902e-07,0.12357418884093295,5.0553353350531315e-06,2.536663236134572e-06,0.0003024237437427068,5.789320388881374e-05,2.529163037671132e-06,0.46484712898515274
0.007244791666666667,3.339146019667152,0.0,323.904289899707,0.6622658274353987,0.4103044459668777,1.751955850534757e-06,0.12368906362515326,7.939633719105547e-06,3.462821220152846e-06,0.0004332435157261224,8.221555031911052e-05,3.69718962757074e-06,0.4654741797415064
0.00725,3.3967945072501022,0.0,329.9742536959549,0.6510262240229558,0.4092570598497953,3.6699266407799207e-06,0.12379960633794536,1.2652272285955471e-05,4.783310062458108e-06,0.0006185732363743178,0.00011483644633401034,5.358532581530278e-06,0.46618346008798034
0.007255208333333333,3.468910441636088,0.0,337.53107613157357,0.6374918981742572,0.4080487556582574,7.556677802557741e-06,0.12389718564735916,2.0406974738477285e-05,6.692758385028861e-06,0.000877756267951022,0.00015664027583388334,7.663629941702127e-06,0.46697734210973085
