z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,2.911587671929201,0.0,300.0,0.6398741657991289,0.48034934388622025,7.629616853571419e-19,0.10917030590625584,-1.347312945708186e-18,-6.182412054056439e-20,-1.116416404707561e-20,2.0917949200459128e-19,1.5494136319395194e-18,0.410480350207524
0.002166666666666667,2.911587671928909,0.0,300.0000000000113,0.6398741657991919,0.4803493438861394,-1.597036566643875e-22,0.10917030590627422,-7.604848279612334e-21,-1.9218344879762705e-20,-1.2582124074309517e-18,-3.4647682750465317e-19,1.5502706499838824e-18,0.41048035020758633
0.003666666666666667,2.9115876719181686,0.0,300.0000000006679,0.6398741658015509,0.4803493438826541,1.2816321768128516e-22,0.10917030590706701,3.709420094718706e-21,2.824950740647691e-18,9.431918809380228e-18,9.7277943355318e-19,1.576667953161839e-18,0.4104803502102789
0.005166666666666667,2.911587671483213,0.0,300.0000000457977,0.6398741658971371,0.48034934370479065,1.2597236486327948e-20,0.10917030594752458,3.352808422230796e-19,2.690159261561024e-16,1.3171851619897974e-15,1.3977839252907743e-16,5.093732325502186e-18,0.4104803503476831
0.005916666666666667,2.911587666014351,0.0,300.0000012146856,0.6398741670990085,0.4803493402790405,4.527407840359884e-19,0.1091703067267424,1.2035756758931147e-17,9.659625438127395e-15,6.160727330110299e-14,5.716546615918611e-15,1.8435744927556661e-16,0.41048035299414004
0.006291666666666668,2.9115876496470485,0.0,300.00001664436024,0.6398741706959831,0.48034930643182355,8.1564124747167e-18,0.10917031442519115,2.1668986132907944e-16,1.735018852620624e-13,1.4758526785014213e-12,1.353335003570801e-13,4.798262152787371e-15,0.4104803791411955
0.006572916666666668,2.9115879381097,0.0,300.0001996830993,0.6398741073009148,0.48034900323953367,1.289788290744718e-16,0.1091703833769354,3.473019392491937e-15,2.6941708104977165e-12,3.102143043481127e-11,2.9750927736819055e-12,1.1014898703415941e-13,0.4104806133467266
0.006750000000000001,2.9115925342819797,0.0,300.0015075474813,0.6398730972100901,0.4803473532921441,1.4105525257934497e-15,0.10917075850194831,4.1764861869164546e-14,2.5836178589914606e-11,3.9878272218936873e-10,4.060134559040502e-11,1.5405481709096366e-12,0.41048188773910366
0.006916666666666666,2.91164590321982,0.0,300.01229206338866,0.6398613686727509,0.48033689916676464,2.4473718281528028e-14,0.10917313382293051,9.191621110396467e-13,2.6865841499130473e-10,5.618975247973656e-09,6.134820612840035e-10,2.364978690776162e-11,0.41048996048459585
0.007,2.9118610878484,0.0,300.048120315499,0.6398140833422673,0.4803098846370371,3.360725662072856e-13,0.1091792636144945,1.5075105635266823e-11,1.2856817363932032e-09,3.494931195532421e-08,4.058994092075008e-09,1.5868512937259247e-10,0.4105108112803842
0.007041666666666667,2.9123212768513067,0.0,300.1165872705388,0.6397129834531812,0.48026823508119937,2.3362240528737137e-12,0.10918869046231776,1.086883279292663e-10,3.6642184265748715e-09,1.2463169445964087e-07,1.526506327887643e-08,6.047273628449594e-10,0.41054293017975496
0.007083333333333334,2.9137477893303774,0.0,300.31383163142357,0.6393997928588658,0.4801687860692346,1.584309860748093e-11,0.10921110062556766,7.444102659469689e-10,1.186228823055029e-08,5.198474443813043e-07,6.753485435615848e-08,2.716716142760632e-09,0.4106195105836411
