z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,2.970196385487032,0.0,300.0,0.6523530936570001,0.4687499984902019,-1.1146510073491399e-19,0.1116071431743273,-6.175127598505757e-19,5.430829007234905e-20,-5.319189403597034e-21,7.764630994285342e-19,1.7548065926556199e-19,0.4196428583354708
0.002166666666666667,2.9701963854867928,0.0,300.0000000000063,0.6523530936570512,0.4687499984901419,-2.1398706839752355e-22,0.11160714317434088,-7.114437514583636e-22,7.200864295325923e-20,-5.667543546941229e-19,6.453237695199186e-20,1.7591759817790144e-19,0.4196428583355172
0.003666666666666667,2.970196385477727,0.0,300.00000000038625,0.652353093659041,0.4687499984875308,8.334833154671886e-23,0.11160714317493269,2.5294209390121436e-21,1.84989721323832e-18,5.17679835612544e-18,8.419078950588456e-19,1.8955721927357335e-19,0.41964285833753645
0.005166666666666667,2.970196385077766,0.0,300.0000000274972,0.652353093746882,0.4687499983514181,7.840128542371585e-21,0.1116071432057829,2.1655243377057297e-19,1.737542006857769e-16,7.289092256036625e-16,8.289568912721368e-17,2.1005542380057657e-18,0.4196428584427979
0.005916666666666667,2.970196379141597,0.0,300.0000007562709,0.6523530950506506,0.4687499956730943,2.898864980079204e-19,0.1116071438128207,7.998430333711355e-18,6.419310733802772e-15,3.5157473152257134e-14,3.449220670743385e-15,1.0276127091287153e-16,0.41964286051403993
0.006291666666666668,2.970196345243839,0.0,300.0000107336119,0.6523531024956836,0.46874996865232654,5.3793043075360526e-18,0.11160714993679127,1.483779261548875e-16,1.1870921912635982e-13,8.68886117561349e-13,8.384398504467382e-14,2.7795813130906535e-15,0.419642881409808
0.006572916666666668,2.9701963467706354,0.0,300.0001333728567,0.6523531021601772,0.4687497216802587,8.795910773513425e-17,0.11160720590517709,2.4671407299688502e-15,1.8987652755553533e-12,1.884705667291191e-11,1.8990243225259838e-12,6.590153680150801e-14,0.41964307239185067
0.006750000000000001,2.9701985993126416,0.0,300.0010405136204,0.6523526074274695,0.46874835126122666,1.0107169954429083e-15,0.1116075164004502,3.1600319410288385e-14,1.8729991956124216e-11,2.497325511345294e-10,2.669622809369948e-11,9.506105874269436e-13,0.4196441320421811
0.006916666666666666,2.9702317535744793,0.0,300.00877653080664,0.6523453257486793,0.4687395038085683,1.8859535399395732e-14,0.11160951998800131,7.517923490620422e-13,2.0052389226876106e-10,3.6294990842925925e-09,4.159269305442661e-10,1.5060191948773133e-11,0.41965097194164974
0.007,2.970380304893794,0.0,300.03532020242153,0.6523127013887151,0.46871623031853227,2.71293740954419e-13,0.11161478487260836,1.2757537211555637e-11,9.83609066156242e-10,2.3197413130264937e-08,2.826445676105419e-09,1.0391847425383261e-10,0.41966895768444407
0.007041666666666667,2.970718066793683,0.0,300.0874918364074,0.6522385353618209,0.4686798066024689,1.911115824844588e-12,0.11162300800420981,9.279239994098914e-11,2.8617750682193814e-09,8.470110762884793e-08,1.0878535630940749e-08,4.05889190998997e-10,0.4196970864513105
0.007083333333333334,2.9718113149439596,0.0,300.24159006622835,0.6519985946622546,0.4685916952486805,1.3061319473990464e-11,0.11164282935821956,6.405902307374397e-10,9.485238711054705e-09,3.6277055290960984e-07,4.9387134002808054e-08,1.874188949018939e-09,0.41976505122233376
0.007125,2.975270523712817,0.0,300.69658393880496,0.6512405462952285,0.46837877465055505,9.177716629608732e-11,0.11169040089248475,4.4389685749725264e-09,3.2825948732417546e-08,1.6173996108709051e-06,2.3241326734548536e-07,9.004346916016363e-09,0.4199289282830405
0.007145833333333334,2.979739588080333,0.0,301.25688963087885,0.6502638047193204,0.46815944523329217,3.2238445079088946e-10,0.11173884103657578,1.4840251944372787e-08,6.661345278757612e-08,3.8910962182195776e-06,5.785716415960437e-07,2.2852571168263163e-08,0.4200971394336118
0.007166666666666667,2.9888461222548868,0.0,302.3625952132821,0.6482825555805422,0.4677860223774967,1.1591545677331986e-09,0.11181991995627157,4.944831492815272e-08,1.4298568429490434e-07,1.012425341280025e-05,1.5661755003792008e-06,6.320136981466485e-08,0.42038211044279516
0.007187499999999999,3.007268143100273,0.0,304.5404941011357,0.6443112857395386,0.46715283417313813,4.667500068439434e-09,0.11195351592475176,1.6533202975428015e-07,3.15807630703617e-07,2.710401483892933e-05,4.360709313612824e-06,1.7996352766574348e-07,0.42086151940726957
