z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00625,1.0637447563141753,0.0,600.0797828884614,0.5580194107010602,0.0006286099377782189,1.365498327313985e-13,2.6452671927660455e-12,0.19367264818389704,2.476775662930663e-12,2.4643809856534703e-05,5.257700648147626e-08,5.2086652251597005e-09,6.951612069936366e-41,1.335469576272482e-30,8.602797127901187e-19,9.411293702110357e-20,1.6682315408675204e-08,0.07745991178693598,1.3199341303040802e-06,6.630484196144514e-08,1.4376273465417274e-18,4.4513755204519224e-08,1.6963252532010888e-20,2.1081927587064412e-11,4.527986474045966e-09,1.3052287968091744e-26,1.9841052671337614e-10,3.742355721308208e-21,3.3392472573146775e-09,1.0270480865786486e-16,7.987664621809574e-09,2.686220959552869e-21,8.04056170366457e-11,2.6774713421066653e-14,1.4174887343257176e-22,3.557810302730136e-18,3.3456918717782284e-12,1.4992299808647657e-12,6.571553140140882e-21,6.366200515021276e-11,1.4253374646672235e-11,1.832876125652894e-13,4.7076667996737196e-14,8.0228189806964605e-28,4.171356720518696e-12,2.0385074152156625e-15,8.12094193335323e-32,5.305550834883492e-14,9.318020906050444e-16,5.107388196226737e-13,1.8362029099435972e-15,0.72821266475313,4.4141120397481337e-38,2.9655126744777335e-14,5.011816606543378e-12,1.2372393169721557e-18,5.4833497043785044e-11
0.006375,1.064295426739589,0.0,600.217667035389,0.5577306893756673,0.0009298519966899191,8.283986614814626e-13,1.3996535439361123e-11,0.19360565930242182,1.787968151498921e-11,6.136575896861095e-05,1.4923688552218703e-07,1.4850625072515465e-08,1.3847314422168705e-36,1.5584771397746774e-28,1.647672813143355e-17,1.808134307549674e-18,4.456485258109866e-08,0.07742219701703373,3.761479474539581e-06,2.2120924072269955e-07,2.202431943457972e-17,1.4440569749471244e-07,2.918442431901978e-19,1.5060154564804592e-10,1.4945008660820895e-08,3.0497586722095845e-25,6.406478025967919e-10,5.473307576157443e-20,1.0933650314109312e-08,8.357168615283022e-16,2.7864765051114408e-08,5.42939711456208e-20,2.9326064434347715e-10,9.765405011651776e-14,2.5149073989535823e-21,2.077525000535853e-17,7.158909400493684e-12,3.805832146365847e-12,3.9907037117104014e-20,1.825155920709122e-10,4.465379534907363e-11,6.173693407143599e-13,1.4548240855070733e-13,1.8908100854113106e-26,1.3599835134833933e-11,5.975431636939891e-15,9.393602378396593e-30,1.7813768627229738e-13,3.2279013842416656e-15,1.7148124404993279e-12,6.032608918374567e-15,0.7279765348403009,4.6718252601916726e-38,6.531408094124374e-14,2.1235810922320662e-11,1.9728669578271522e-17,2.013658910833073e-10
0.006437500000000001,1.0647977544770013,0.0,600.378805570812,0.5574675750010941,0.0011393518517425674,2.7213126764754695e-12,3.802317666356675e-11,0.1935547781561412,5.591995749139426e-11,0.00010103662569245461,2.6620427621748734e-07,2.655541788025997e-08,1.7774175712482703e-37,2.7507630935242858e-27,8.860958968019e-17,9.710317994567089e-18,7.663421022217348e-08,0.07739045528319069,6.7277776360365545e-06,4.3752891717245206e-07,1.145048321102463e-16,2.800558787425586e-07,1.60024322652955e-18,4.864681433913842e-10,2.934573566717927e-08,1.854437437495966e-24,1.2405205641263127e-09,2.8073729986583303e-19,2.1363539729706024e-08,3.3398786166534043e-15,5.670202002385908e-08,3.1947965596009234e-19,6.151854624263131e-10,2.0485290659187327e-13,1.8609467822756355e-20,7.082726604364896e-17,1.0786048923992864e-11,6.332598127817112e-12,1.3126705660232743e-19,3.2772838206963116e-10,8.468545172729175e-11,1.2287422404714292e-12,2.7360600154458187e-13,1.1571254977509778e-25,2.65050974638007e-11,1.1793856787849418e-14,1.6627867217009605e-28,3.5380631688818575e-13,6.452593829862307e-15,3.4058066583709576e-12,1.1945370690518721e-14,0.7278064525414092,4.843653928777505e-38,1.2769382148880775e-13,4.933620335608799e-11,1.1254482145140393e-16,4.243514553233113e-10
0.006500000000000001,1.0656161051023494,0.0,600.6833956574831,0.5570394621597795,0.001403372123372674,9.449146445616106e-12,1.0072768028306223e-10,0.19348399436301014,1.8360414745471327e-10,0.00017137854608977732,4.937412780756311e-07,4.938562806207693e-08,1.2741629671374263e-35,5.571158766173859e-26,5.175155137815509e-16,5.669653226510966e-17,1.364906703613718e-07,0.0773422768560926,1.2519951942326852e-05,9.12265068487895e-07,6.854567484087227e-16,5.705650332505064e-07,9.968268623483379e-18,1.6148009927594995e-09,6.067287000024786e-08,1.2483620472734646e-23,2.5250146424306534e-09,1.6949344963694904e-18,4.3931826584441964e-08,1.605081660594757e-14,1.2207294981163167e-07,2.041700131597381e-18,1.371421845056407e-09,4.566746288955669e-13,1.1330662249184003e-19,2.5476666367555323e-16,1.6592820121336846e-11,1.0871388223679249e-11,4.569739385969706e-19,6.126824865760451e-10,1.6822613190719032e-10,2.5802069469777965e-12,5.344462165868626e-13,7.839440046613457e-25,5.4350029317795976e-11,2.4936092823040897e-14,3.3680302879692086e-27,7.411919277700525e-13,1.3563698638116368e-14,7.134736782313452e-12,2.5010723888586355e-14,0.7275840612800878,5.075833467072959e-38,2.931459236371477e-13,1.2357320015477434e-10,6.521018204547383e-16,9.509433012350704e-10
0.006562500000000001,1.0669960561252316,0.0,601.2586019624121,0.5563190404009568,0.0017359517846490787,3.527041883625681e-11,2.661454268911992e-10,0.1933822387368822,6.230565624207525e-10,0.00029602678079952867,9.35722165573067e-07,9.382876243341732e-08,1.0971720459288453e-33,1.2785226046912738e-24,3.18886734297832e-15,3.4935753766674037e-16,2.482949971539228e-07,0.07726674118924996,2.382381003122178e-05,1.953491612047312e-06,4.500789243001295e-15,1.1906653482502343e-06,6.758121475699895e-17,5.4262874990164664e-09,1.2873387595582296e-07,8.970730730930105e-23,5.273849737814602e-09,1.1389619814310653e-17,9.273577337344177e-08,9.027770371105231e-14,2.7002207834545423e-07,1.4013499196878742e-17,3.1467654246913223e-09,1.0478520250757444e-12,6.849494436083253e-19,9.89634916731017e-16,2.589303769763466e-11,1.901554608301582e-11,1.7143130977066706e-18,1.172007277013727e-09,3.419734602529873e-10,5.5658602817029325e-12,1.0643447145328908e-12,5.664129681948269e-24,1.1439146448019666e-10,5.453539039562197e-14,7.71712398992771e-26,1.5949392844460737e-12,2.9235635625942833e-14,1.5352653106380688e-11,5.388603421968395e-14,0.72729028522023,5.429004435423801e-38,7.322996682542205e-13,3.1957064901123825e-10,3.935284254828783e-15,2.193719668242732e-09
0.006625000000000001,1.0693896868057622,0.0,602.343280899717,0.5550738233024648,0.0021545487737782863,1.3989699501948438e-10,7.068039495687233e-10,0.19323032790288072,2.1285767730191505e-09,0.0005166520748926143,1.792192259891595e-06,1.8002070958716837e-07,1.234331448464841e-31,3.1667523197339176e-23,1.9993654281272073e-14,2.1940735535321964e-15,4.5752898208392313e-07,0.07714473413287076,4.58614080214711e-05,4.2346321304345766e-06,3.086523757919476e-14,2.506987832557059e-06,4.776358094412695e-16,1.8075038853153932e-08,2.762471844737093e-07,6.64813344966342e-22,1.1149970276484699e-08,8.066331857812514e-17,1.9815622979572843e-07,5.496602732524236e-13,6.039436309071921e-07,1.0016459945165244e-16,7.309645999060802e-09,2.4340608370941265e-12,4.1465826383204e-18,4.064092169124851e-15,4.079320704091776e-11,3.3602405680878714e-11,6.865537454338987e-18,2.2705211696645776e-09,7.010557349330775e-10,1.215437203874079e-11,2.139082796611226e-12,4.208998708663736e-23,2.437060744856408e-10,1.2108689332770917e-13,1.8932441331736197e-24,3.474382770465634e-12,6.373589720920314e-14,3.3443184005292236e-11,1.177036662672597e-13,0.7268975771828238,6.023460722627914e-38,1.903292974655142e-12,8.364244106874222e-10,2.4230963905693873e-14,5.123254197012734e-09
0.006656250000000001,1.0712804048588689,0.0,603.2447395126882,0.5540941656016992,0.002404414758023391,3.226787848639359e-10,1.2096140515797605e-09,0.19312269110632296,4.143136162106185e-09,0.0006905763845458099,2.5202296491263014e-06,2.5311972706576363e-07,1.5178303716112353e-30,1.9562568716110092e-22,5.3703484332627175e-14,5.888252594693278e-15,6.315037425280506e-07,0.07705358856188094,6.471987895724473e-05,6.3927566182229314e-06,8.754691922397525e-14,3.7114925748122092e-06,1.3857879382038345e-15,3.475805730799383e-08,4.1422440976077224e-07,1.96812864055012e-21,1.6592332366870517e-08,2.341151591452617e-16,2.966765497929437e-07,1.6450400471236063e-12,9.274109850461216e-07,2.9500043932159257e-16,1.1488034639066342e-08,3.825427042906763e-12,1.2482353579906455e-17,9.408451544513528e-15,5.1619730347405153e-11,4.520813777746106e-11,1.5964142659071254e-17,3.2190143669120163e-09,1.021383529185303e-09,1.8426848392362723e-11,3.0904163191133162e-12,1.2471663976589523e-22,3.642444166371236e-10,1.8551667313494382e-13,1.1675778270026763e-23,5.2599311262227244e-12,9.651254834116201e-14,5.0629483370485675e-11,1.7862378493025517e-13,0.72664877910474,6.494632088174036e-38,3.2358189298103e-12,1.4117966009430576e-09,7.214141287960067e-14,8.077348933312511e-09
0.006687500000000001,1.0739238267165618,0.0,604.5426016146035,0.5527302842985387,0.002686291358179148,7.44540436822589e-10,2.0795755043904457e-09,0.19298232278294533,8.132548653752702e-09,0.0009310670243733016,3.5860054887864464e-06,3.599024934592651e-07,2.2125867024585665e-29,1.2337192538814637e-21,1.4711172871110538e-13,1.613046076951878e-14,8.822654634401758e-07,0.07693111295691853,9.249316302824086e-05,9.830472952266195e-06,2.5535204931295813e-13,5.579033408978301e-06,4.143700011340774e-15,6.735865067923956e-08,6.319283928841349e-07,6.0330154340536135e-21,2.5117588124899284e-08,7.020340249768357e-16,4.5209759349030183e-07,4.904443647785617e-12,1.4524719491823396e-06,8.976309252089324e-16,1.8464292040174537e-08,6.148444652227157e-12,3.519040675272204e-17,2.1284771877186257e-14,6.570135378416805e-11,6.13820729971451e-11,3.726771686771517e-17,4.626519990013487e-09,1.5077985409947885e-09,2.846818312602857e-11,4.5217560338741665e-12,3.820240557804832e-22,5.54003363282467e-10,2.8950969864374174e-13,7.324536725023947e-23,8.113604876803673e-12,1.4889636597901407e-13,7.809621046748206e-11,2.7629991502567114e-13,0.7263537942026719,7.15389866746562e-38,5.704072606210378e-12,2.4563514306505363e-09,2.185307129633668e-13,1.3027853274659329e-08
0.006718750000000001,1.0776355296447782,0.0,606.4085105256024,0.5508265139068526,0.0030040039459826645,1.7709294595102645e-09,3.599114859618379e-09,0.19279667440031523,1.6077407617349035e-08,0.0012631486368610918,5.1417248225099976e-06,5.151956019528694e-07,3.4570648608339725e-28,8.150186372198937e-21,4.0954248341351806e-13,4.495242314305079e-14,1.2446011851549207e-06,0.07676549440562085,0.00013334587188025665,1.5299046446074858e-05,7.5990563442634e-13,8.460515536687679e-06,1.2708855837314419e-14,1.3048168592702342e-07,9.744452223749115e-07,1.9086539375044303e-20,3.845448144626889e-08,2.1597068659125664e-15,6.969465786019525e-07,1.474395535037205e-11,2.3027259505455327e-06,2.799132251972608e-15,3.009495818406125e-08,1.0021284255850368e-11,9.836065782163055e-17,4.8032138911249694e-14,8.400799401766864e-11,8.388962055184329e-11,9.01421504552361e-17,6.7164974289142945e-09,2.2413139235449992e-09,4.452109692249702e-11,6.671579276855282e-12,1.2045436112662107e-21,8.523076460219471e-10,4.571082154323025e-13,4.787170849153926e-22,1.2668184168395216e-11,2.325030250491267e-13,1.2193329325375176e-10,4.327686253924543e-13,0.7260024411956475,8.091562565089263e-38,1.0311493429091681e-11,4.3498543174891905e-09,6.85126923956047e-13,2.1311941536016842e-08
0.006734375000000001,1.0800605873957483,0.0,607.646395034976,0.5495897443011911,0.0031780612302751967,2.8725850765564363e-09,4.799040767906323e-09,0.1926800578066864,2.2956848149884385e-08,0.0014765879440312517,6.185878424676133e-06,6.188928402792471e-07,1.5542413937352667e-27,2.255800976674272e-20,6.993781417104529e-13,7.673688193781905e-14,1.487462909619427e-06,0.07666025906409268,0.0001609861720011794,1.924418051660756e-05,1.3423299042794768e-12,1.0480038204871761e-05,2.2919160471595787e-14,1.8354737860026026e-07,1.2188760444479096e-06,3.499735998685739e-20,4.7944519452200396e-08,3.894827308801537e-15,8.721709074563343e-07,2.7035773102827427e-11,2.924515767779823e-06,5.103970636506764e-15,3.8818104901374e-08,1.2925905880075201e-11,1.7273828932635244e-16,7.407116805279147e-14,9.522895949539652e-11,9.844467316423413e-11,1.4784839433461668e-16,8.144568133268548e-09,2.744354734100449e-09,5.6149685270570546e-11,8.150820274367376e-12,2.20320947566553e-21,1.065402912914998e-09,5.793649830195909e-13,1.3196796755804609e-21,1.5962979539067753e-11,2.9298426592874757e-13,1.5364450076066633e-10,5.463623271681083e-13,0.725800668970167,8.709261276868176e-38,1.4154986487599035e-11,5.873241478686176e-09,1.3146058532392621e-12,2.7544429850683023e-08
