z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00625,0.3843262275495242,0.0,300.17609872137433,1.1062137115536765,0.0009432655220041752,2.6358735636233147e-16,5.599982448256621e-11,0.18992443186713734,8.53661008405971e-12,2.041004256790675e-05,2.6804118030377984e-08,1.4718467270460459e-08,-7.990469224024115e-21,-1.950509843195263e-21,3.9883381425608373e-19,2.641975975183643e-20,1.7770809104939635e-09,0.09496107444474557,2.192347315760584e-06,1.2330252400241997e-07,1.0508271032968602e-18,2.364759827414011e-08,-5.246404393158436e-22,1.793052603262229e-11,3.445901783777225e-09,-2.734185709271992e-21,6.745744673997794e-10,-2.048987236719772e-20,4.77767759137682e-09,3.8780450476115415e-15,7.49834644318079e-09,-1.750199947741255e-19,1.0198650744702225e-10,5.551270243009112e-14,4.689288739425866e-15,-2.0362810570104395e-17,1.6733149393843714e-11,7.171073085514075e-12,-2.4391466269630693e-21,1.1089367034033194e-10,1.0519738765595836e-10,1.921967815662044e-13,3.848921892762774e-13,-9.260236714572118e-21,1.1714254697986362e-11,9.060259983439199e-15,-1.2965309519770955e-20,2.2560819460223292e-13,3.002261060245866e-15,2.228653466140114e-12,5.630575136386325e-15,0.7141484186342179,-5.3672345988192536e-17,7.673228476229756e-13,8.412001444621581e-12,3.0423421112325033e-18,4.726673684856565e-11
0.0063750000000000005,0.3849800514419315,0.0,300.5361812545119,1.104334980241896,0.0014717505874810276,3.157345152783305e-15,1.3544712621222266e-10,0.18980546564548265,6.889625018301593e-11,6.173964785935518e-05,8.613079891946566e-08,4.745528820603026e-08,2.888928596885585e-20,7.059856558413697e-21,1.378217049282019e-17,6.84555816047805e-19,5.338983286845051e-09,0.09489479511587041,7.050842983070711e-06,4.843229433631973e-07,3.2351349636168447e-17,9.362487276207381e-08,7.627438296695595e-19,1.5514325770010647e-10,1.3868720870383024e-08,9.895209518921255e-21,2.542988065759749e-09,8.218867492440661e-20,1.8528632608600526e-08,2.7452001405930254e-14,3.097079493821403e-08,8.639147594285419e-19,4.537699093953395e-10,2.436999027366348e-13,6.9796846715781145e-15,1.0975851106541173e-16,3.927898895616588e-11,2.2109912565463458e-11,8.809040394559095e-21,3.582369031894307e-10,3.832808689823551e-10,7.612845734773328e-13,1.2418739153849558e-12,3.349033624000443e-20,4.696778221757944e-11,5.935429241166044e-14,4.7024694015486975e-20,8.906779402648574e-13,1.2350986179981365e-14,8.793752889609071e-12,2.2773752451623818e-14,0.7137584134458207,3.21399784679984e-16,7.351149296746686e-13,4.27176124049635e-11,6.151559103221715e-17,2.118323707038252e-10
0.0064375000000000005,0.3857153284329303,0.0,300.9989445404572,1.1022298031388154,0.0018557565467994866,1.4107705314496208e-14,2.206526677569077e-10,0.18970874102004026,2.4268132618627605e-10,0.00011459639516587653,1.663386003031863e-07,9.164264505324876e-08,-3.6353504017376755e-20,-8.896094300260641e-21,8.42143106605333e-17,4.3705250538779334e-18,9.779622998650494e-09,0.0948369476735024,1.361256017566233e-05,1.0675645856563575e-06,2.409675526430402e-16,2.0719312163827846e-07,5.229538596381734e-18,5.901847351138837e-10,3.1080340395627405e-08,-1.2549306340829697e-20,5.451514499067601e-09,-3.8245421280365785e-20,4.048727621217782e-08,1.3284664177276247e-13,7.065778623392005e-08,4.691508933378313e-20,1.0903408021264705e-09,5.833393637233689e-13,9.229432649990602e-15,-1.0499442487823066e-18,6.241105376593086e-11,4.1538987841164504e-11,-1.1064768392904263e-20,6.955195406048305e-10,8.016905159370731e-10,1.6863333538259453e-12,2.3990661194241253e-12,-4.2491187925087226e-20,1.0501110932789576e-10,1.4176859860135892e-13,-5.927446698180331e-20,1.968608383585848e-12,2.6622786301019686e-14,1.9442251859477456e-11,4.8433767405789335e-14,0.7134686511072766,-5.4673868289190966e-17,7.103202250755945e-13,1.1275072103475326e-10,1.7777631055727632e-16,5.116017316021538e-10
0.006500000000000001,0.38711589044216993,0.0,301.94396842299506,1.0982419636985596,0.002355212803573807,6.391468904061914e-14,3.7194985060487225e-10,0.18956480568306427,8.130628148013367e-10,0.00022214513444800043,3.374707929975427e-07,1.8564446574811581e-07,-2.968512112338408e-20,-7.115432256437654e-21,5.360245371697431e-16,2.7803803695228564e-17,1.85308340287723e-08,0.09474508999459867,2.7594947037384183e-05,2.5157979809504912e-06,1.8852809581146693e-15,4.900931074850469e-07,4.255878000095867e-17,2.2617568264312757e-09,7.463009925425898e-08,-1.0104562363856672e-20,1.2446076781885022e-08,3.7260007995510774e-19,9.446528035877738e-08,6.722515986405223e-13,1.7317674175260905e-07,5.195658729358761e-18,2.835078541274112e-09,1.514975176260068e-12,1.4589306119244028e-14,3.0968789775642515e-16,1.017152757740391e-10,8.163842501073378e-11,-9.070995183014133e-21,1.4211864606213546e-09,1.7780125019602616e-09,3.99825722707589e-12,4.86703218898994e-12,-3.400346651544981e-20,2.514987182030583e-10,3.5159755493521796e-13,-4.772097712963639e-20,4.6554138280308564e-12,6.293087273379309e-14,4.597765528177069e-11,1.139343672958855e-13,0.7130812375386586,-1.2350076261729654e-16,6.867705486764472e-13,3.2633202980760637e-10,7.545039597857121e-16,1.338025873844374e-09
0.006562500000000001,0.3898355299265777,0.0,303.8663951437183,1.0905801352655542,0.0030034523724136366,2.992919253387801e-13,6.467230032764191e-10,0.18934011953752308,2.626653258833577e-09,0.00044018606758260235,7.023688235532271e-07,3.842589364271117e-07,2.1183387371989301e-19,5.192887195509774e-20,3.3024383609126095e-15,1.7243061509816505e-16,3.546456028905044e-08,0.09459196874089171,5.730379891411269e-05,6.0997176042862465e-06,1.4697726367356884e-14,1.1906513301189689e-06,3.3884115449373933e-16,8.653405057558683e-09,1.8440658319348034e-07,7.431158148390428e-20,2.9211627103856973e-08,4.173815300831883e-18,2.2669568572265058e-07,3.4620701871996984e-12,4.370676269116037e-07,4.916849843094257e-17,7.599271133683724e-09,4.0594854029483596e-12,2.5758670100870677e-14,2.0382685834627643e-15,1.683289213140733e-10,1.64106099858403e-10,6.466792673479012e-20,2.9857706351499796e-09,4.040416091793402e-09,9.755611205866714e-12,1.0111850543833181e-11,2.495839594302459e-19,6.198032798196362e-10,8.825079102008942e-13,3.4682315399513414e-19,1.132867610410802e-11,1.5368980820848486e-13,1.1187882376124177e-10,2.7757691831796883e-13,0.7125576473991717,3.252214694121356e-16,7.12781493417352e-13,9.75346271987257e-10,3.4008318110467227e-15,3.607929180536519e-09
0.006625000000000001,0.39516563802604493,0.0,307.7495087307059,1.0758699219498842,0.0038412596786535787,1.4538101347432893e-12,1.1677162960934828e-09,0.1889711818420418,8.050905231723308e-09,0.0008790774741713826,1.480207237448978e-06,7.981075125139628e-07,-1.1576569852090215e-18,-2.8906117495205546e-19,1.914728308162973e-14,1.017463183810065e-15,6.786074264956529e-08,0.09432545138400666,0.00012006646087651233,1.4909643092141899e-05,1.0950846816606762e-13,2.90701504483702e-06,2.551809660129777e-15,3.261776496273748e-08,4.5905725956202033e-07,-4.179580035340832e-19,6.91371128485024e-08,2.5879530613054134e-17,5.484231091552172e-07,1.7552339575066292e-11,1.1116478201339823e-06,3.1996005740283883e-16,2.05126379931112e-08,1.0952084237495055e-11,4.3310987818011556e-14,6.805366456359476e-15,2.8065687803061107e-10,3.325180591403049e-10,-3.523709236683655e-19,6.374664412567698e-09,9.211528468354608e-09,2.3992189671373134e-11,2.118075342913313e-11,-1.3881068352539796e-18,1.5389093858945028e-09,2.209907999684372e-12,-1.9210728453717226e-18,2.7787599513238123e-11,3.7331714693436756e-13,2.744554265777135e-10,6.706450907517264e-13,0.7118405188614285,-2.9978987445550437e-15,9.770372921235926e-13,2.933513774106989e-09,1.539552565026265e-14,9.797274440440297e-09
0.006656250000000001,0.39975915261533146,0.0,311.15189442074814,1.0635072919154818,0.004349903493954253,3.50609151323544e-12,1.63424325340625e-09,0.18868654698656645,1.4433254350176375e-08,0.0012623418959550581,2.2023047602171496e-06,1.1656659851490868e-06,2.8336440515657934e-18,7.126730424595489e-19,4.825710462298294e-14,2.591167970087659e-15,9.576934423877937e-08,0.09411196237287296,0.00017729122617751763,2.406704829282541e-05,3.1542231190668744e-13,4.676817449566206e-06,7.420942993544247e-15,6.841673329747482e-08,7.487221949999365e-07,1.046081895599293e-18,1.095054316708094e-07,9.635967610438187e-17,8.797934528612257e-07,4.503450400061789e-11,1.8372816898023697e-06,1.1301740524174432e-15,3.513705763219207e-08,1.8766401111968806e-11,6.72950356142292e-14,2.561135214529861e-14,3.653105503766648e-10,4.814567658106858e-10,8.622422044389565e-19,9.588515948521113e-09,1.4193211504989115e-08,3.888056117517324e-11,3.126735643730562e-11,3.448951764036382e-18,2.5062282693131455e-09,3.621667015765413e-12,4.7380909483008704e-18,4.4959466012798036e-11,6.109527056401573e-13,4.4399774586214714e-10,1.0998986826184789e-12,0.7113760015050806,2.5155521791689536e-15,1.479225198698883e-12,5.3752256717577925e-09,3.891103031158352e-14,1.684582134381584e-08
0.006687500000000001,0.4065459551799814,0.0,316.22263118215494,1.0457531296630085,0.004928446939591525,8.827853986356194e-12,2.3527609738431585e-09,0.18829096965834052,2.5635360251789348e-08,0.0018317110977696762,3.3313971054605386e-06,1.7175822928307975e-06,-1.756095426566717e-18,-4.47837743427796e-19,1.2216863368392866e-13,6.684892807295113e-15,1.379049597917719e-07,0.09380925179243498,0.00026535976140199864,3.969049355144969e-05,9.179637139994218e-13,7.674485979804284e-06,2.17120520772114e-14,1.449072859916089e-07,1.2483341052145203e-06,-6.764680717582976e-19,1.7687975036338635e-07,2.794950831735304e-16,1.4409221933194178e-06,1.1393273411213599e-10,3.1099626155769636e-06,3.3451685820193965e-15,6.186463673962623e-08,3.303403344904673e-11,8.846952427456023e-14,5.869175557722126e-14,4.779261734271348e-10,7.049314226028275e-10,-5.328802254954889e-19,1.4710070384708044e-08,2.2173225279807297e-08,6.438188116102863e-11,4.6759779438759606e-11,-2.1910507289520686e-18,4.171659333245481e-09,6.047291433589078e-12,-2.9785913239746503e-18,7.432017043031518e-11,1.003764907191537e-12,7.340046454012027e-10,1.8024816768602985e-12,0.7108154147061059,-2.57305514780487e-15,2.6654929900528723e-12,1.0208183689650528e-08,9.905755252773504e-14,2.978766558607585e-08
0.006718750000000001,0.41650344854377824,0.0,323.7088488559961,1.020751732861205,0.00558281459490279,2.349204137612245e-11,3.50185923739631e-09,0.18773620186149906,4.518202800473852e-08,0.0026687640553936997,5.092131639090242e-06,2.530471812160498e-06,-1.6284053570832188e-18,-4.15607720512581e-19,3.1409795849132047e-13,1.762732646161742e-14,2.037802905539798e-07,0.09337892682696919,0.00039975556039162645,6.607618543181439e-05,2.6715220747029233e-12,1.268373169085778e-05,6.347525317247723e-14,3.060423230690674e-07,2.1002846181177993e-06,-6.447425272163966e-19,2.882295549495811e-07,9.443650912548023e-16,2.3813597218805103e-06,2.84898901275565e-10,5.318914461291949e-06,1.095659265812505e-14,1.1015677866800187e-07,5.882056416496522e-11,1.2856400612243854e-13,1.6024093357170487e-13,6.267112303128178e-10,1.0368637562163554e-09,-4.830672559309664e-19,2.2900778841465436e-08,3.4720345373949505e-08,1.07652721924595e-10,7.037324554640834e-11,-2.08976700848661e-18,7.006603416230989e-09,1.0198648048682918e-11,-2.7829078773929848e-18,1.2404816855689793e-10,1.6771215787378284e-12,1.2251138777566116e-09,3.0109653704564885e-12,0.7101362559660004,-2.252956195482653e-15,5.466698128591636e-12,1.966721808496756e-08,2.793935497934612e-13,5.328571530891497e-08
0.006734375000000001,0.4231875770046518,0.0,328.75261196919956,1.004629128459105,0.005940661951919946,4.0328672302495705e-11,4.370250040234872e-09,0.18737311448995098,6.050938952925549e-08,0.003230278345413925,6.34156161404111e-06,3.0704558585169093e-06,5.97276190298423e-18,1.572681659283939e-18,5.179682458443057e-13,2.9527180215908224e-14,2.5291798216760887e-07,0.09309555037512525,0.000492847712143868,8.592449413594719e-05,4.62807369069041e-12,1.6406348125871326e-05,1.1021159073305898e-13,4.5143630268127956e-07,2.7456084156098224e-06,2.475432566673196e-18,3.705197080487173e-07,1.815857543697323e-15,3.0841990349820772e-06,4.6426556946771047e-10,7.018585420890922e-06,2.0524458229920525e-14,1.4856188353188648e-07,7.932957273813379e-11,1.5877490889866718e-13,2.784776052030842e-13,7.185328366088923e-10,1.2614429622597231e-09,1.8305156516045943e-18,2.8878362971869876e-08,4.352008275176464e-08,1.4032902926559285e-10,8.670457967096388e-11,7.932171428383177e-18,9.151145051760648e-09,1.3350477513483565e-11,1.0383433426083773e-17,1.6154435960997038e-10,2.1875499180725387e-12,1.5953968440923302e-09,3.929141441701534e-12,0.7097414816509939,7.34915405900569e-16,8.331488972208583e-12,2.7718665427691467e-08,5.01908517569367e-13,7.205615284205205e-08
