z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0038125,0.06965338640314962,49.834551774967366,446.01342296926236,0.7734039680327954,0.027821106272120817,2.8522674636604795e-11,1.581413721603159e-12,2.6662032336892e-05,1.120597787635325e-11,0.034255556694584764,6.628469596264482e-08,3.3571011662607944e-08,-8.005904854689005e-24,5.2123270636145335e-21,1.2783818293997146e-12,1.207420758135663e-18,6.118518904709269e-08,0.0032109008967218843,0.010468894734068727,0.008607815985131084,5.490014389954617e-10,6.421961757780357e-06,1.3602744555200815e-12,1.9081365229998253e-09,1.1191391726941643e-06,9.959289826416088e-19,0.005568727792923314,8.398775947183581e-10,0.006522736375103381,8.378002475865687e-06,0.7907793198395684,1.450691639345799e-11,1.8369646190818217e-05,2.779438307706803e-07,1.0385595110521785e-16,3.8073982534922304e-13,5.883695395149281e-12,5.034751745342254e-06,3.036764312988276e-20,1.5374306658466035e-05,2.5113183128968642e-06,4.1725764442738904e-08,5.052477240817261e-11,2.1805414375167393e-19,1.5627453098457633e-05,7.188304470545239e-11,4.155193632821899e-18,4.062144908965923e-07,6.079075466716885e-10,1.7524606740375625e-06,1.0104802875187573e-15,0.11117167536928714,0.0014354279551132825,6.110023755915408e-07,5.493941910851835e-05,3.3193104219082165e-08,1.1238133083039293e-07
0.003875,0.06749086153990416,51.934813136623234,472.04156499604835,0.7275042781225813,0.029337302273023617,5.034516579138511e-11,2.2835077446759123e-12,3.080797261439455e-05,1.6375164570700665e-11,0.03911554559613853,9.688994051912015e-08,3.880301283193654e-08,-1.3635864377275343e-24,1.3247949184983577e-20,1.9511480323931883e-12,3.492406420203466e-18,8.291591800477525e-08,0.003675697252698549,0.012098508297848821,0.010289047878391818,7.832811833324098e-10,7.669596730482014e-06,2.0099563166411314e-12,2.3069454194992282e-09,1.3404891758566113e-06,3.62025305673774e-18,0.006594420897612914,1.5034854967995058e-09,0.007764008735540204,1.0157838481293945e-05,0.7605545595597469,2.245099470995201e-11,2.2433588647919966e-05,3.3943122321299205e-07,2.324798688669117e-16,7.471905614399109e-13,6.7388175663485785e-12,5.774409408620311e-06,9.59904245966701e-20,1.7810869770409945e-05,2.9274615474512673e-06,4.9897953516769794e-08,5.807737608567521e-11,6.270675411318872e-19,1.8720490062104036e-05,8.115902801469939e-11,8.317924719810749e-18,4.854597333764958e-07,7.265279403846896e-10,2.094412620872873e-06,1.9453648539095986e-15,0.1287135951261188,0.0016668958714262567,7.281725560275516e-07,6.867632724109273e-05,4.057904635788687e-08,1.3734338887597878e-07
0.0039375,0.06498426031671993,54.13607405694619,500.041089270026,0.6836330779671971,0.03082716566217563,8.890744389596078e-11,3.194131165321421e-12,3.521147000166893e-05,2.3252460713395155e-11,0.04415699095787913,1.3871847694376e-07,4.433488769956002e-08,8.973250154517928e-25,3.2828660495636786e-20,2.8884559471131147e-12,9.830492172915897e-18,1.1113924138890324e-07,0.004163640840072235,0.01382729509480754,0.012122253981360956,1.071081868134346e-09,9.016958219311206e-06,2.923590161215308e-12,2.7371503207197662e-09,1.580275021998289e-06,1.2296387278699215e-17,0.007703341501760415,2.605981849419898e-09,0.009110033530613232,1.2157925056507678e-05,0.728538631265201,3.352579865288425e-11,2.693764410350053e-05,4.075760588047665e-07,5.133379882259387e-16,1.4250394536174679e-12,7.751447588343689e-12,6.546311477166837e-06,2.9371153302960157e-19,2.041241755220774e-05,3.3573740182584118e-06,5.8807226654829245e-08,6.609291209761194e-11,1.6804493869976797e-18,2.2079110124664697e-05,8.809053988074124e-11,1.597741074220375e-17,5.717989589269413e-07,8.557853996138563e-10,2.467025683946627e-06,3.632565481609787e-15,0.147411147333005,0.0019130479043920048,8.411213608213254e-07,8.429082793562572e-05,4.8556389949702886e-08,1.6494888125209312e-07
0.004,0.062041736960891644,56.408043604261685,529.7718239392956,0.6422767592144928,0.032285172538354966,1.554974852210192e-10,4.339580116221327e-12,3.9828070165465315e-05,3.211349010684827e-11,0.049315248848754316,1.943177545114499e-07,5.0091675615120873e-08,5.2800038226050954e-24,7.866146567344416e-20,4.1605342962893444e-12,2.6568691671455737e-17,1.4755131462783818e-07,0.004669225140631499,0.015635652182177738,0.01408491065784945,1.379927563435326e-09,1.0442317708628328e-05,4.214482993813269e-12,3.1813562167683087e-09,1.8345000792469511e-06,3.870728443175345e-17,0.008881783470937639,4.363762638105543e-09,0.010543551986372756,1.4377796053667873e-05,0.6950815875385251,4.838436948251793e-11,3.182312099664804e-05,4.814895959169233e-07,1.122188369436358e-15,2.6472129362780414e-12,8.992988745955842e-12,7.340651050015632e-06,8.576723597971029e-19,2.3155554518975694e-05,3.7881510579545102e-06,6.834143922963486e-08,7.461649358849865e-11,4.176794902709113e-18,2.5655767548614013e-05,9.10205037537352e-11,2.945441853672322e-17,6.641470169037465e-07,9.940647999278215e-10,2.865642166112956e-06,6.51767402187399e-15,0.16706636557355356,0.0021709719709369856,9.379883708829507e-07,0.00010161272008174966,5.677938650652036e-08,1.9474881873380756e-07
0.0040625,0.05858760141229087,58.7188865321065,561.0121846431338,0.6036798470367891,0.03370726344161289,2.6703685100111645e-10,5.732884778588978e-12,4.461474741527743e-05,4.3162490657912303e-11,0.05453128292899864,2.6610348283583095e-07,5.59938580991176e-08,2.3269578758054074e-23,1.8069216745021524e-19,5.83715152201268e-12,6.824351017871505e-17,1.9461404881883216e-07,0.005187110034673655,0.017503810222139586,0.016152372126076123,1.6505110715124124e-09,1.192260828685154e-05,6.0691211152652205e-12,3.6131888985299045e-09,2.098703789235763e-06,1.1247196721261486e-16,0.010115191970888511,7.041422841111665e-09,0.012046152113703891,1.6819061146061395e-05,0.6605369304469525,6.765468088767762e-11,3.702250842749265e-05,5.60149528006545e-07,2.4241883566751465e-15,4.7951576812022546e-12,1.0575348511482198e-11,8.148277978155077e-06,2.366315463512004e-18,2.6017424391343772e-05,4.205744145212536e-06,7.837760602020382e-08,8.382385370783367e-11,9.60575468863687e-18,2.940028408411374e-05,8.837247483587867e-11,5.1977622523960244e-17,7.613204259892771e-07,1.1396055070907326e-09,3.2851841969945083e-06,1.1164394168248707e-14,0.18747498876210944,0.002437726422444222,1.0041121380976437e-06,0.00012041133767666335,6.476568397418244e-08,2.2618428935787348e-07
0.004125,0.05456162229975896,61.03715934505447,593.5615794839285,0.5679121325095821,0.035090595581490275,4.475431216223016e-10,7.378994587044863e-12,4.953182095844213e-05,5.649202252751728e-11,0.0597531115886399,3.560230159281647e-07,6.195890067266867e-08,1.0142294737033107e-22,3.9562142189811516e-19,7.986036123502097e-12,1.656571660872192e-16,2.560358791449116e-07,0.0057122877147461875,0.019412593689131768,0.01829926138693427,1.819386709504048e-09,1.343485257374398e-05,8.805758957114017e-12,3.996923915221472e-09,2.3681524967950943e-06,3.0130879888543813e-16,0.011388914421843596,1.0941790253850974e-08,0.01359927161671121,1.9487018685563965e-05,0.6252483965515897,9.205851813485219e-11,4.2464194035376754e-05,6.424714988607601e-07,5.1632799530989704e-15,8.479514819329452e-12,1.2672988294322206e-11,8.960961245685192e-06,6.133474422614321e-18,2.8976674377901627e-05,4.595513157409941e-06,8.87886062331877e-08,9.411026156532722e-11,2.042478953078962e-17,3.3262801755033066e-05,7.939854116512383e-11,8.76581506937724e-17,8.621045911688261e-07,1.290601675181594e-09,3.7204425282095946e-06,1.8215656929754252e-14,0.2084342537875881,0.0027104596237165065,1.0226517145183456e-06,0.00014041222057933908,7.188878133247956e-08,2.585985749688684e-07
0.00415625,0.05232059236054405,62.188246158628,610.2647334731353,0.5510647766662634,0.03577667361918676,5.760069314982183e-10,8.348180577107732e-12,5.2063079590527934e-05,6.420519692005012e-11,0.06238751799342093,4.0902213247583224e-07,6.497661807242082e-08,2.4131186353846682e-22,5.79416740718524e-19,9.299937043098996e-12,2.538684673966083e-16,2.9469424859284053e-07,0.005979766745492491,0.02038965805441672,0.019409466728582587,1.8562094298116626e-09,1.4206083554052871e-05,1.0747064184848628e-11,4.160004606881126e-09,2.50502496025065e-06,4.805881110302174e-16,0.012045206676652336,1.352670623642957e-08,0.014399814051376535,2.093194173696081e-05,0.607184338815323,1.0687756018282947e-10,4.5291002009838094e-05,6.852339718183982e-07,7.678468542242348e-15,1.1306770118661405e-11,1.4041097268132965e-11,9.372450055006347e-06,9.688658478571158e-18,3.0508039782686775e-05,4.77687753525445e-06,9.416657447194396e-08,1.0003483766145929e-10,2.916284203798662e-17,3.524982497884918e-05,7.280839055240051e-11,1.1269273682560995e-16,9.141701764801824e-07,1.3686304223883792e-09,3.945360808535988e-06,2.298702205092573e-14,0.21920386193668487,0.0028500968202968334,1.0073317937217092e-06,0.00015090737988307043,7.487665667781468e-08,2.751362415661402e-07
0.0041875,0.049920993665418266,63.330037907451846,627.2353829266553,0.5348954743634754,0.0364521787175904,7.36689875630252e-10,9.39463491264843e-12,5.4615428705551546e-05,7.24980607339739e-11,0.06500742398933852,4.6697529732149363e-07,6.797814591948855e-08,5.402554915137445e-22,8.386011055859108e-19,1.0767643159812343e-11,3.8339488405606567e-16,3.391233667378322e-07,0.0062474545332212045,0.021370579253807847,0.020531013815087196,1.8601661781086835e-09,1.4977628162772699e-05,1.3175245424955635e-11,4.291839982582414e-09,2.6414386075948376e-06,7.515002819365907e-16,0.01270670665993489,1.6575880069736283e-08,0.015206822486110097,2.2440487030483805e-05,0.5890470893046508,1.2351030043342983e-10,4.815411270283477e-05,7.285446290514234e-07,1.1281240022850165e-14,1.4958555518509464e-11,1.5660966358063477e-11,9.782644061517979e-06,1.507441276370286e-17,3.2057597724798735e-05,4.9454790393018624e-06,9.95948261464684e-08,1.0657530474692614e-10,4.0839272619800457e-17,3.7250019267862903e-05,6.519172027095562e-11,1.4303782748752836e-16,9.667304134706895e-07,1.4474179979963245e-09,4.1724617094977015e-06,2.866603273402811e-14,0.2300437608311969,0.002990294728695066,9.736829069980294e-07,0.00016160143629852296,7.733388054108574e-08,2.9163982230150643e-07
0.00421875,0.04735887318244937,64.45925178834776,644.4526008001892,0.5193892333783099,0.03711698532187362,9.3796747568993e-10,1.0529163995366532e-11,5.718509630939095e-05,8.135992189292037e-11,0.0676082021748118,5.297773683971309e-07,7.095188234623815e-08,1.192326530107343e-21,1.2021886005065137e-18,1.2401276369260025e-11,5.708271351376268e-16,3.9001394266728603e-07,0.0065148288645827,0.02235322710603008,0.021660803500808477,1.835064441139482e-09,1.5746999251309564e-05,1.6242331426933995e-11,4.3830407796491335e-09,2.776783651303376e-06,1.1532299852267354e-15,0.01337169226517407,2.0158793898897677e-08,0.01601812013817764,2.4014745520438512e-05,0.5708752786808746,1.422331861707229e-10,5.104449338638191e-05,7.72267030192914e-07,1.6442749630187982e-14,1.966382142154757e-11,1.7595720743300896e-11,1.0190771016288816e-05,2.314933663377875e-17,3.362315578885708e-05,5.0994994164529395e-06,1.0505747439088576e-07,1.1391699492551815e-10,5.62332360847738e-17,3.925778070639961e-05,5.700659340605822e-11,1.793874516077802e-16,1.0196382193094019e-06,1.5267461616603488e-09,4.401115007460278e-06,3.53729504817957e-14,0.2409301059574458,0.003130738441030753,9.208350230059267e-07,0.000172452108447352,7.914482302569945e-08,3.0800230968321176e-07
0.00425,0.04463099291640483,65.57285415166056,661.8962735455822,0.5045283490645374,0.0377710121377541,1.1912855897079861e-09,1.1767717557997482e-11,5.976871336032936e-05,9.078893217436178e-11,0.07018571141587918,5.971875461714239e-07,7.388600313595784e-08,2.6134488772976268e-21,1.7117597947921508e-18,1.4217562871627654e-11,8.384869423037475e-16,4.478427874076254e-07,0.006781403488359771,0.023335594719329823,0.02279587143950908,1.787385360532452e-09,1.6511900046832306e-05,2.0145039475510877e-11,4.424933765360499e-09,2.910477931620428e-06,1.7387221797816626e-15,0.014038527510643814,2.436161675452631e-08,0.016831641148552453,2.5657087455201276e-05,0.5527054257984971,1.6343823628617422e-10,5.395347649530544e-05,8.162705316471717e-07,2.3819299431876102e-14,2.570195862003376e-11,1.9925728850966687e-11,1.0596130629831545e-05,3.516937756543647e-17,3.5202676367478985e-05,5.2372031269943e-06,1.1053916469280698e-07,1.2229417426125328e-10,7.628542870590666e-17,4.126785053857819e-05,4.877207900507353e-11,2.224142778558347e-16,1.072753187464421e-06,1.6064067565878288e-09,4.630719289938171e-06,4.325475731902305e-14,0.25184012113253873,0.0032711318969769294,8.491702859428049e-07,0.0001834172283908712,8.019465709879787e-08,3.241154132047049e-07
