z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,3.1231968230475706,0.0,300.0,0.724153950674904,0.40201005498171666,3.803346433218363e-18,0.12562813970972356,-2.7423100533643107e-18,-1.389770047731723e-18,-1.3256075450905063e-20,-9.069148935457347e-19,2.157491131883504e-18,0.47236180530855976
0.002166666666666667,3.1231968230474645,0.0,300.0000000000005,0.7241539506749293,0.4020100549816923,2.8848929284177297e-22,0.12562813970972903,-5.611404047868664e-20,-1.308750377350636e-18,-2.7782559939235208e-18,1.2926496483103302e-19,2.1572154342249377e-18,0.4723618053085788
0.003666666666666667,3.1231968230424973,0.0,300.0000000000374,0.724153950676081,0.402010054980541,-5.475562997299482e-23,0.1256281397099849,-2.7173650665747963e-21,-9.631915791964754e-19,-2.320784252671307e-18,6.630956838484961e-20,2.1582231281138176e-18,0.4723618053094741
0.005166666666666667,3.1231968227778566,0.0,300.00000000310786,0.7241539507374422,0.4020100549167311,1.116303528938934e-21,0.12562813972416753,3.815918245706793e-20,3.0655819604017226e-17,7.71847494829216e-17,1.070517198876993e-17,2.355243130113588e-18,0.47236180535910144
0.005916666666666667,3.12319681757878,0.0,300.0000000993959,0.7241539519429173,0.4020100535825932,4.754726213082743e-20,0.12562814002069597,1.6289744153870253e-18,1.3068939515693669e-15,4.329952861151621e-15,4.888097709425101e-16,1.410530145825474e-17,0.4723618063967047
0.006291666666666668,3.123196767166744,0.0,300.0000016332423,0.724153963631608,0.4020100393020555,9.869252945909958e-19,0.125628143194684,3.393898329378097e-17,2.691085503582505e-14,1.2025210260316066e-13,1.3143253355324676e-14,3.6699125769591764e-16,0.47236181750309986
0.006572916666666668,3.12319635227791,0.0,300.0000234922014,0.7241540598290165,0.402009901088692,1.8627603061684172e-17,0.12562817391307782,6.70549210571915e-16,4.798704823471917e-13,2.9322399499471768e-12,3.329585939283889e-13,9.750524933324577e-15,0.47236192499447477
0.006750000000000001,3.1231945293058465,0.0,300.0002102902841,0.7241544825092442,0.4020090905278037,2.7730796269095535e-16,0.12562835405055436,1.2054296320626814e-14,5.2522474352397e-12,4.349775131561143e-11,5.2285694474391885e-12,1.5782897541323577e-13,0.47236255536749344
0.006916666666666666,3.1231879609589717,0.0,300.0020438739953,0.7241560054714845,0.40200357055370217,7.223483828149271e-15,0.12562958059465507,3.9671293143464324e-13,6.259414763690712e-11,7.093108479014224e-10,9.120800147742043e-11,2.812440793322509e-12,0.47236684798531337
0.007,3.1231919573871836,0.0,300.0092477526846,0.7241550788427658,0.4019882941460574,1.220246501461962e-13,0.12563297371862261,7.433496221129826e-12,3.365199679404045e-10,5.01807946819609e-09,6.828961070620287e-10,2.1560919692872814e-11,0.472378726068708
0.007041666666666667,3.123242052915735,0.0,300.0252000974072,0.7241434636894305,0.4019633375271763,8.854638605752345e-13,0.12563851265996034,5.466954064020572e-11,1.057959957017546e-09,2.002359201261022e-08,2.8571673347639162e-09,9.245141746766552e-11,0.4723981257261376
0.007083333333333334,3.123496533358964,0.0,300.0776169533508,0.724084465589149,0.40190066538295877,6.14856381643911e-12,0.12565240192565522,3.826146929804051e-10,3.829183640035699e-09,9.467977267659686e-08,1.4236793043260216e-08,4.734243607563835e-10,0.47244681908344915
0.007125,3.1245584111234574,0.0,300.2498360161467,0.7238383862622716,0.40174334019507557,4.324756587719616e-11,0.1256871653413231,2.678922009311857e-09,1.4470327806659466e-08,4.655140894754566e-07,7.334996751460476e-08,2.5198458618944544e-09,0.472568935887201
0.007145833333333334,3.126211621237927,0.0,300.4835009604438,0.7234556044378417,0.40157564958645914,1.4991479681976737e-10,0.12572402515596257,9.013644572751858e-09,3.1124539365796305e-08,1.2010265008273297e-06,1.9467480544616266e-07,6.8943573653118735e-09,0.472698882373816
0.007166666666666667,3.1300543533102703,0.0,300.98393575099055,0.7225674262041959,0.4012817628742936,5.247461664182428e-10,0.12578809845470854,3.056414145114582e-08,7.139101826482302e-08,3.3895317432451495e-06,5.686824918201139e-07,2.0800773010860676e-08,0.4729260571760837
0.007187499999999999,3.1388057066930957,0.0,302.0548396765592,0.7205528245809044,0.4007677620143054,1.945653406788194e-09,0.12589857076075542,1.0397688645653461e-07,1.687233693112443e-07,9.87852285482463e-06,1.7155166136024612e-06,6.48651001266315e-08,0.47332173367446134
0.007197916666666667,3.1472575660634505,0.0,303.04700659876374,0.7186178030043165,0.4003668330700425,4.552979721905383e-09,0.12598293705876468,2.0792556348717138e-07,2.695254865754592e-07,1.788014783613338e-05,3.1699220219018327e-06,1.2250619356676513e-07,0.4736285752911114
0.007208333333333333,3.1608573696727698,0.0,304.6014918908066,0.7155259010065479,0.3998178423689639,1.1765297499770329e-08,0.12609541981096983,4.2456679865596436e-07,4.422331786759969e-07,3.364860689151634e-05,6.113885865181577e-06,2.417384068314187e-07,0.47404585502362795
0.007218749999999999,3.182609375934789,0.0,307.03240544908874,0.7106355351582908,0.3990686169127004,3.545863988279313e-08,0.1262428580947386,8.800414937586924e-07,7.392845777122386e-07,6.454443708111627e-05,1.2024594569264588e-05,4.86548906414206e-07,0.47460981462729274
0.007223958333333333,3.1982972629192523,0.0,308.75860164027887,0.70714981470923,0.39859167552571,7.206843660271789e-08,0.12633220076720036,1.3055376231262842e-06,9.706910089500682e-07,9.102849218070239e-05,1.7165809638621384e-05,7.042045052813607e-07,0.4749648769036963
0.007229166666666667,3.2185561924389305,0.0,310.9649948037907,0.7026987199800314,0.39802982998813574,1.4827231840034325e-07,0.1264322320522259,1.963455000873187e-06,1.2881899828067287e-06,0.00012994788392206564,2.4787868891421542e-05,1.033017861398353e-06,0.4753787692716611
0.007234374999999999,3.244641544952768,0.0,313.77984828043697,0.6970493612271937,0.39736953096773947,3.117683771012083e-07,0.12654215545795056,2.9914645676933778e-06,1.7263674706867373e-06,0.0001868730032185489,3.595232631211216e-05,1.5261683541457702e-06,0.4758589324760097
0.007239583333333333,3.2781102173357493,0.0,317.36178736417185,0.6899326642606719,0.39659580899122143,6.647776917062785e-07,0.12665993654985072,4.620360430967081e-06,2.3361319583061347e-06,0.0002696319382479025,5.2032155349946624e-05,2.258499391244037e-06,0.4764127105958578
0.007244791666666667,3.3208623965192174,0.0,321.90402072465616,0.6810505963695566,0.3956924662192993,1.42217507455013e-06,0.1267818374544774,7.243073114387442e-06,3.1940946663681734e-06,0.00038902075192372794,7.465350253794349e-05,3.331513665486446e-06,0.4770468312152407
0.00725,3.375164712198259,0.0,327.63675035297155,0.6700933163427372,0.39464243688675005,3.022083198503566e-06,0.12690197771501527,1.1530864768091179e-05,4.417690412495205e-06,0.0005595614125478657,0.00010546716968626406,4.8756886798038545e-06,0.47776671048894154
0.007255208333333333,3.4436322112734485,0.0,334.8255455671097,0.6567702867236741,0.3934283439638324,6.323559025359975e-06,0.12701206791948,1.8612873066954118e-05,6.18852565317745e-06,0.0008001441001292838,0.00014565774977475104,7.045961140452537e-06,0.47857561534789766
0.0072578125,3.4842867108517432,0.0,339.07997489359644,0.6491071206942138,0.3927483496596552,9.241625557671725e-06,0.1270596289038131,2.3930803820233505e-05,7.393725232473466e-06,0.0009568664835545068,0.00016943865365734922,8.438239110836052e-06,0.4790167119055986
0.007260416666666667,3.5298913925408466,0.0,343.8411014468611,0.6407209352458535,0.3920181113842116,1.3352760761747644e-05,0.12709889992563883,3.085224525468059e-05,8.876765671774028e-06,0.0011437428218123563,0.00019562594556270412,1.0077559955798377e-05,0.4794804605911307
0.007263020833333333,3.580862357185082,0.0,349.15120315665945,0.6316007398633382,0.3912354695529904,1.9102167224236555e-05,0.12712772137904416,3.9804967933136054e-05,1.0703459151851226e-05,0.0013653301434201634,0.00022382319490767523,1.1988062322165125e-05,0.4799660570730064
0.007265625,3.63759691743826,0.0,355.05076292963713,0.621749843453726,0.3903984335871217,2.7066129837602368e-05,0.12714378697359294,5.1291285620258904e-05,1.2953049184815957e-05,0.001626460170069735,0.00025343908812631077,1.4189656947391702e-05,0.48047238005949944
0.007268229166666667,3.7004567408138227,0.0,361.5767994254279,0.61118815114365,0.3895052189037168,3.7977316987872995e-05,0.12714468032245027,6.587683465553195e-05,1.571913656990679e-05,0.0019321293407113629,0.0002836975714443021,1.6695809835018166e-05,0.480998004763629
0.007270833333333333,3.7697493297577633,0.0,368.7610297001264,0.5999537676999538,0.38855427994565916,5.2748540647403525e-05,0.12712791480440533,8.41653759727599e-05,1.9109736009884373e-05,0.002287359611331913,0.0003136761408682109,1.9511264011945156e-05,0.48154123458109344
0.0072734375,3.8457092010710845,0.0,376.62799711264745,0.5881035708426631,0.3875443373359467,7.24920673714711e-05,0.12709097685703843,0.00010675721752817041,2.3246118437587463e-05,0.0026970386508884266,0.0003423717786128573,2.26298922399567e-05,0.4821001500819364
0.007276041666666667,3.928480571708664,0.0,385.19334200216844,0.5757124853298848,0.38647439770375297,9.853104214076779e-05,0.12703137454815863,0.00013419151430241026,2.8260181485023028e-05,0.0031657528181088367,0.00036878740803874036,2.603289291169316e-05,0.48267267189110097
0.007278645833333333,4.018103562261982,0.0,394.46241338381594,0.5628713343093953,0.3853437654365183,0.00013239952386378406,0.12694669419313817,0.0001668765883824462,3.429027477376017e-05,0.0036976290246062363,0.00039202557864217026,2.9687552031114084e-05,0.483256631828044
0.00728125,4.1145057647767755,0.0,404.42940458547616,0.5496833502727526,0.38415204641424017,0.00017582824588318322,0.1268346668993357,0.00020501669814897996,4.147566769087375e-05,0.004296201074729626,0.00041137276745028883,3.3546798893846076e-05,0.4838498454336273
0.007283854166666667,4.217500452502036,0.0,415.07714069386236,0.5362596492935263,0.38289914446361845,0.00023071459130421753,0.1266932439004956,0.0002485469935369396,4.995012831902773e-05,0.004964312178392665,0.0004263588482201167,3.754977130466667e-05,0.4844501791248084
0.007286458333333333,4.326791833199929,0.0,426.3775602073488,0.5227141496137171,0.38158525163038576,0.0002990772833571742,0.12652067521847446,0.0002970892502390272,5.983530348148747e-05,0.005704059238061598,0.00043678190013578206,4.1623551898509794e-05,0.48505560662396624
0.0072890625,4.441986775834621,0.0,438.2928379045291,0.5091584977419858,0.3802108333159098,0.0003829985762683947,0.12631558231569168,0.0003499385085476752,7.123467895701862e-05,0.006516778279752786,0.0004426967005336149,4.568611492086533e-05,0.4856642515094181
0.007291666666666667,4.562611619703485,0.0,450.7770147875483,0.49569753080976886,0.3787766089296471,0.0004845587823352216,0.12607701381913236,0.00040608524016299305,8.422882354809533e-05,0.007403066010620358,0.00044437304158174187,4.9650333983951925e-05,0.48627441501898827
0.007294270833333333,4.6881321922599115,0.0,463.77795249638916,0.48242567004568243,0.37728352818181365,0.0006057692838463092,0.1258044750478571,0.0004642706164422896,9.88724055374365e-05,0.008362830920626868,0.0004422348452721025,5.3428688979701495e-05,0.4868845900096246
0.007296875,4.81797508304532,0.0,477.239420529177,0.46942445225090895,0.3757327427346621,0.0007485104259716221,0.1254979265425323,0.0005230659927739152,0.00011519318713506465,0.009395368281686889,0.0004367917375364697,5.693814645529383e-05,0.4874934629512464
0.007302083333333333,5.088804705048525,0.0,505.3468089583089,0.44444136606892043,0.3725123045751056,0.0010977090266390418,0.12479601076057131,0.0006362549954126727,0.0001522586812946984,0.011638034328945694,0.0004179419298337729,6.284614650296212e-05,0.4886866395556943
0.007307291666666667,5.369437656610017,0.0,534.5594171028039,0.42121269672715883,0.3690903296875934,0.0015462096760836506,0.12398377514473571,0.0007367893166197835,0.00019524056411739668,0.014120189982269432,0.00039304026569139715,6.711959099097735e-05,0.4898673057718982
0.0073125,5.655986145269002,0.0,564.491862044419,0.3998728528757251,0.36547858742866224,0.002099914288862963,0.12307210112696222,0.0008184676839552488,0.00024363830898019949,0.016820584799782382,0.0003652794051741449,6.962320753777365e-05,0.4910318037500828
0.007317708333333334,5.945191191886599,0.0,594.8188915499701,0.3804209558978009,0.3616886823541436,0.0027613176293430877,0.12207190940345537,0.0008787170626596354,0.0002968770957956566,0.01971739239648079,0.0003369168995150253,7.040809571971527e-05,0.4921777790628872
0.007322916666666667,6.234487458064384,0.0,625.2822329397535,0.36276844438149525,0.3577310946348916,0.003530296901917192,0.1209923188872103,0.0009182495294563898,0.0003544615822963035,0.02279088871839153,0.00030940646517363006,6.965138999807247e-05,0.493303631890665
0.007328125,6.521969127451925,0.0,655.6875504784326,0.3467779857479895,0.3536145327273146,0.004405014010105007,0.1198395561936771,0.0009400670722919569,0.0004161062839693518,0.026025460286178845,0.0002835870068546376,6.759600737285459e-05,0.49440808041223566
0.007333333333333333,6.806301720575025,0.0,685.8959270374248,0.33229136914810486,0.3493456620014375,0.005382688690544004,0.11861649716116708,0.0009483499262736736,0.0004818281124371431,0.029410745464672497,0.0002598600960617877,6.450560723521592e-05,0.4954898629401712
0.007339192708333333,7.121438222765997,0.0,719.5341290968261,0.3175868760348724,0.3443805121732103,0.006598320488091183,0.11716021915617199,0.000946846760746374,0.0005608492113499584,0.03338227373416797,0.00023585048859492,6.011252966643258e-05,0.4966750154580009
0.007345052083333333,7.4308401959275825,0.0,752.7285284133287,0.3043633369686132,0.3392343993519066,0.00793475219928508,0.11561189807989156,0.0009399096780570602,0.0006464108832039175,0.03753471806430593,0.00021454435231941051,5.5084041226757586e-05,0.4978282833498037
0.007350911458333333,7.734231688183839,0.0,785.4382164243815,0.2924240454852088,0.3339097683794478,0.009387268874738083,0.11396259809529374,0.0009325719765060725,0.0007399727111669199,0.04187520509275822,0.00019573086931534993,4.970784249681054e-05,0.49894717615827705
0.007356770833333333,8.031600892140338,0.0,817.646921929283,0.28159707508105913,0.32840827932926175,0.010951109172395092,0.11220033728686897,0.0009289075587806617,0.0008432751795028229,0.04641570698860885,0.00017913161442188662,4.4226348649357424e-05,0.5000290265215107
