z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,2.3411864802022246,0.0,300.0,0.8383555662433279,0.2958579881656643,-9.898715308184358e-20,0.14792899408284377,1.914348674931351e-19,-2.0720481160320156e-19,1.7258413169596204e-21,-2.4085963998152884e-19,-1.3692450629113322e-19,0.556213017751492
0.002166666666666667,2.3411864801993136,0.0,300.0000000000023,0.8383555662443704,0.29585798816469033,1.489221470473111e-23,0.1479289940830542,3.761363425683302e-21,-1.5399823607994502e-19,2.999043378536324e-19,-1.6360612041205051e-19,-1.3670743590545157e-19,0.5562130177522556
0.003666666666666667,2.3411864800953155,0.0,300.0000000001467,0.838355566281611,0.29585798812973024,7.689772360898719e-23,0.14792899409060833,3.890842140407108e-21,3.028743427955972e-18,1.2438692888262925e-17,8.340402052806547e-19,-1.1275846385884138e-19,0.5562130177796614
0.005166666666666667,2.3411864757015493,0.0,300.000000011018,0.838355567854975,0.2958579866403525,7.140942751400574e-21,0.1479289944124331,3.5593427463504125e-19,2.856390157799485e-16,1.4608264431588444e-15,9.891748708839737e-17,3.0278098173009097e-18,0.5562130189472125
0.005916666666666667,2.3411864059968455,0.0,300.000000319162,0.8383555928155363,0.29585796266005193,2.4404284577936537e-19,0.1479289995940765,1.2157303313218895e-17,9.75318119457301e-15,6.661063366898656e-14,3.793063862579333e-15,1.5933422944472273e-16,0.5562130377457913
0.006291666666666668,2.3411858421404137,0.0,300.0000047633663,0.8383557947269726,0.2958577636129448,4.228704613578305e-18,0.1479290426035475,2.116874946965213e-16,1.676316812729533e-13,1.5555381085466488e-12,8.6188245127263e-14,4.088383974792412e-15,0.5562131937816939
0.006572916666666668,2.3411817565318365,0.0,300.00006223692884,0.8383572577460834,0.29585625575343477,6.690096447634529e-17,0.14792936840760185,3.5213208136461203e-15,2.4980485133728926e-12,3.1851170052067726e-11,1.83798413432537e-12,9.173472523088482e-14,0.5562143758026808
0.006750000000000001,2.3411642432410513,0.0,300.0005089444955,0.8383635291533933,0.2958492720836765,8.447582788397278e-16,0.1479308772583161,5.411174049718512e-14,2.3058957653595457e-11,3.991919529280143e-10,2.4420963881315194e-11,1.2547260665088801e-12,0.556219850210026
0.006916666666666666,2.341081470693823,0.0,300.00450665700646,0.8383931707896387,0.2958113664557665,1.8418500954557084e-14,0.1479390653816778,1.4931261949784462e-12,2.307416898860362e-10,5.479824905344181e-09,3.5900625488057776e-10,1.8829214978216823e-11,0.556249562072642
0.007,2.340939102400938,0.0,300.0188754891192,0.838444159132518,0.2957267066731195,2.5833226779419873e-13,0.14795734492680648,2.3278389027775045e-11,1.0692913862620381e-09,3.330862471833562e-08,2.309637563573422e-09,1.238320733197759e-10,0.5563159115651516
0.007041666666666667,2.3408209433988323,0.0,300.04829280630577,0.8384864817743837,0.29561100623542724,1.5866686906750944e-12,0.1479823046465119,1.455436462984763e-10,2.9685557349572927e-09,1.1644194277084103e-07,8.461302639234003e-09,4.637365281477379e-10,0.556406560635393
0.007083333333333334,2.3407750426172207,0.0,300.13841404583604,0.83850292384436,0.2953616501757568,9.419182502633735e-12,0.1480360100838899,8.712692151726678e-10,9.331367506781295e-09,4.751719934387232e-07,3.6388406820528444e-08,2.043760637605797e-09,0.5566018159241367
0.007125,2.341316442319617,0.0,300.41456130062943,0.8383090306898571,0.2948244989777814,5.660161019273625e-11,0.14815132660437466,5.21346494282322e-09,3.0641903821306674e-08,2.0212513867648725e-06,1.6237594420387626e-07,9.383159854811079e-09,0.5570219454953826
0.007145833333333334,2.3425572434083124,0.0,300.7663997379063,0.8378649968202259,0.2943237022344336,1.7270846235939464e-10,0.14825823423070178,1.5523322419070864e-08,6.009806582921664e-08,4.7089489397157535e-06,3.89471141371133e-07,2.3068702392885817e-08,0.5574128662519844
0.007166666666666667,2.345764581845708,0.0,301.4813623307216,0.8367193931079756,0.29353537413979236,5.344633986979398e-10,0.14842510867507624,4.6610530933020366e-08,1.2416161110656192e-07,1.1821645298523032e-05,1.0127412684006284e-06,6.157780076074652e-08,0.5580264499141583
0.007187499999999999,2.3533570517566798,0.0,302.9335091697912,0.8340199443249356,0.2922974188346018,1.7363792911171774e-09,0.14868339466782804,1.4061385718473153e-07,2.637145536553613e-07,3.056886878150107e-05,2.7157276441894186e-06,1.6948071757822901e-07,0.5589853263556368
0.007197916666666667,2.3607127150586034,0.0,304.21989908696617,0.8314212503483558,0.29141452130712064,3.6402001589727147e-09,0.14886382144268345,2.607662447002537e-07,3.9633046642060326e-07,5.137815078854519e-05,4.668651343198964e-06,2.957680085222585e-07,0.5596646539431445
0.007208333333333333,2.372440253805136,0.0,306.16608056391465,0.827311336541581,0.29028451990080834,8.401649844390812e-09,0.14908905275012582,4.929548978485076e-07,6.087186340294638e-07,8.893235329107792e-05,8.302908159237003e-06,5.337060498377283e-07,0.5605275483063842
0.007218749999999999,2.3909104322934502,0.0,309.10534331589,0.8209202196312811,0.2888432261540201,2.2856243525390474e-08,0.14936594171893172,9.483234279218784e-07,9.515747796084594e-07,0.0001562856546624904,1.5031240814601603e-05,9.784413553794216e-07,0.5616166140357647
0.007223958333333333,2.4040105060958536,0.0,311.13387388891823,0.8164468134350243,0.2879734860510903,4.444673229599195e-08,0.14952592625976344,1.3520465624866376e-06,1.2063121803007549e-06,0.0002098703268452666,2.0524903939130635e-05,1.3435496945304035e-06,0.562266246103192
0.007229166666666667,2.420694371452143,0.0,313.67309693241515,0.8108197136635986,0.2869874344328532,8.908713629408912e-08,0.14969968175325388,1.9532846647432683e-06,1.5437540258191617e-06,0.00028418521713034745,2.8287383148228516e-05,1.8619380198106098e-06,0.5629949631497677
0.007234374999999999,2.441860678846389,0.0,316.8460964700633,0.8037914423555536,0.2858719615942005,1.8510249248199406e-07,0.14988563880480826,2.8609881457409597e-06,1.9943444024045553e-06,0.00038678660186717255,3.916435627999514e-05,2.5929645697662918e-06,0.5638088152432338
0.007239583333333333,2.468600151306286,0.0,320.8019018469815,0.7950849050979729,0.2846134399500865,3.939966047552257e-07,0.15008083850742213,4.2549000405524695e-06,2.6023816320525666e-06,0.0005276504046654094,5.4221048048787444e-05,3.614608518565838e-06,0.5647129842029813
0.007244791666666667,2.502216353224436,0.0,325.7183657585256,0.7844032808891526,0.28319808042672934,8.466594272748934e-07,0.15028052254591162,6.436405114048206e-06,3.433714996786841e-06,0.0007197122448724267,7.469881650565985e-05,5.025549829482542e-06,0.5657112436366133
0.00725,2.544233801121703,0.0,331.80340740572177,0.7714490374395319,0.2816124154644382,1.8128107227694964e-06,0.15047776539514182,9.913390432765714e-06,4.58786790166308e-06,0.0009793623208623383,0.00010185874889856575,6.9440602159277225e-06,0.5668053399413859
0.007255208333333333,2.5963809228223287,0.0,339.2929630481845,0.7559548368178306,0.2798438977725071,3.8258662887850324e-06,0.15066326739057584,1.5531982021701327e-05,6.216406987716759e-06,0.0013267545369649969,0.0001366502521723985,9.500716641630277e-06,0.56799435507584
