z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,2.923428853777492,0.0,300.0,0.7765998042056752,0.35326086942498763,-3.0788200105700326e-19,0.13586956524685131,-5.487545589416125e-20,1.142478163190388e-19,-2.3553621598481353e-22,5.82355121352842e-20,1.1986796180058693e-19,0.510869565328161
0.002166666666666667,2.923428853777272,0.0,300.0000000000004,0.7765998042057337,0.3532608694249323,-1.046881194387832e-22,0.13586956524686347,-1.044287759045358e-21,1.1181860793507436e-19,-4.211048258988393e-20,-2.9569421617186334e-19,1.1997332680607183e-19,0.5108695653282042
0.003666666666666667,2.9234288537676116,0.0,300.0000000000275,0.7765998042082999,0.35326086942248514,1.4805137258951014e-23,0.13586956524740018,5.264871975048285e-22,4.5174280465683e-19,6.35118266204867e-19,-1.8881922141404856e-19,1.2145968046286121e-19,0.5108695653301146
0.005166666666666667,2.9234288532699546,0.0,300.0000000023237,0.776599804340501,0.35326086929425315,1.1297882721585726e-21,0.1358695652755239,4.563454865740519e-20,3.662309812293588e-17,9.462731784935631e-17,1.107993056613955e-17,3.435869759282337e-19,0.5108695654302229
0.005916666666666667,2.9234288437000147,0.0,300.0000000754868,0.7765998068827259,0.3532608667586476,4.5275003487679294e-20,0.1358695658316286,1.8295254911333853e-18,1.467326272221938e-15,5.0448057991789504e-15,5.004770676080118e-16,1.3368551041823552e-17,0.5108695674097168
0.006291666666666668,2.923428751001502,0.0,300.0000012593675,0.7765998315077992,0.35326084105580885,9.227525996305698e-19,0.1358695714686901,3.752659497528482e-17,2.9589206947471085e-14,1.3788654954728142e-13,1.3207324527232785e-14,3.986002673305149e-16,0.5108695874753197
0.006572916666666668,2.923427960850635,0.0,300.0000183916011,0.7766000414089987,0.3532606050480621,1.738989098895895e-17,0.1358696232281434,7.513608683026048e-16,5.174855230114692e-13,3.309850576326453e-12,3.2904573486972283e-13,1.0488557978473837e-14,0.5108697717196268
0.006750000000000001,2.9234240746630964,0.0,300.00016700870253,0.7766010737646704,0.3532592896375151,2.7009133399073345e-16,0.13586991170017182,1.4434028811992754e-14,5.5612421321166325e-12,4.835569281536238e-11,5.08604141455891e-12,1.6735493285774324e-13,0.5108707986031281
0.006916666666666666,2.9234039133121157,0.0,300.001647327931,0.7766064296194747,0.35325076067135647,7.301158292062493e-15,0.13587178189401877,4.866811376026232e-13,6.505591699251384e-11,7.762773673638752e-10,8.72648393166237e-11,2.938381978584072e-12,0.5108774565025943
0.007,2.9233700419923467,0.0,300.0075461229255,0.7766154276882686,0.3532282316017078,1.207218270093936e-13,0.13587672055948324,8.79779263984642e-12,3.442247155942332e-10,5.415279697655379e-09,6.426811697971948e-10,2.2228477438496388e-11,0.5108950414054764
0.007041666666666667,2.923355469052176,0.0,300.0207737084244,0.7766192991196161,0.35319284531771805,8.401915210909877e-13,0.1358844731589121,6.18970317255902e-11,1.0677583476846912e-09,2.1342993021322422e-08,2.648323196095024e-09,9.419096902392498e-11,0.5109226563073672
0.007083333333333334,2.9234356324190687,0.0,300.06473301428224,0.7765980034844469,0.35310694972376094,5.6090896501728025e-12,0.1359032705728157,4.1625037061745794e-10,3.80680299898235e-09,9.95531585361142e-08,1.2982257139092323e-08,4.760818491392272e-10,0.5109896624632634
0.007125,2.9240143265646505,0.0,300.21082312334784,0.7764443063164158,0.3528985096731196,3.782468770780247e-11,0.13594878194767812,2.798582572931425e-09,1.4172949291974892e-08,4.830456920571268e-07,6.582191232452736e-08,2.501919688528341e-09,0.5111521400003217
0.007145833333333334,2.9250919198436063,0.0,300.41112422489243,0.776158267042052,0.35268285000531224,1.2634629618252453e-10,0.135995677190553,9.117681344266711e-09,3.018251125580246e-08,1.2347074252224422e-06,1.726808885640022e-07,6.7821927305216785e-09,0.5113200192070894
0.007166666666666667,2.9278129612917447,0.0,300.84399171990947,0.7754369235507912,0.3523138011617647,4.2621342242657967e-10,0.13607541403978793,3.0038118974444575e-08,6.845521368939121e-08,3.4483946487265382e-06,4.98194792182638e-07,2.0250364935360656e-08,0.5116067190390955
0.007187499999999999,2.934360522402629,0.0,301.7789512127492,0.7737066587720034,0.35168334419883174,1.5030529978684143e-09,0.13621009991911448,9.934606614465307e-08,1.5994343921077853e-07,9.948275107783258e-06,1.485430744480032e-06,6.251054054358544e-08,0.5120947988731026
0.007197916666666667,2.9409043847782566,0.0,302.65239353155704,0.7719850693409904,0.3512010830229149,3.3249718383192677e-09,0.13631140936853284,1.949171270149478e-07,2.537463505333197e-07,1.7896746543747454e-05,2.726721204952168e-06,1.1733591366292426e-07,0.5124663148164404
0.007208333333333333,2.951662956137357,0.0,304.0302409722713,0.7691712465581588,0.350550138338325,8.051816675666093e-09,0.13644528825967656,3.905225266526037e-07,4.1318741641016036e-07,3.3458503922567164e-05,5.224949937599907e-06,2.3001800684413918e-07,0.5129648481683717
0.007218749999999999,2.969191582056065,0.0,306.2004580999794,0.7646304432124702,0.34967405023411274,2.2742007285178257e-08,0.13661977886486257,7.939844461570355e-07,6.851803870218391e-07,6.377138671687105e-05,1.0224027639073238e-05,4.60134191417061e-07,0.5136302134456369
0.007223958333333333,2.982004741070007,0.0,307.7511651852903,0.7613449583393286,0.3491224824382999,4.495654900114817e-08,0.13672540982113687,1.164069168448303e-06,8.954109194662808e-07,8.963637870451929e-05,1.4573960281061624e-05,6.640035780100639e-07,0.5140451289613629
0.007229166666666667,2.998705170459279,0.0,309.74288397889677,0.7571048656964605,0.3484776108485736,9.131061427894209e-08,0.13684403461813208,1.7293867393204918e-06,1.1821764454744751e-06,0.00012752654028507694,2.1035512137898273e-05,9.71321073098864e-07,0.5145258182859992
0.007234374999999999,3.020400641889941,0.0,312.2968921721989,0.7516665980803887,0.3477252285072232,1.9199520827784105e-07,0.13697528062387904,2.601947748838781e-06,1.5754954763221488e-06,0.00018279906007398508,3.0543866640370296e-05,1.4316871977620548e-06,0.5150803468165521
0.007239583333333333,3.0484796172326867,0.0,315.56467241124477,0.7447431376874848,0.34684971389796043,4.137257407443516e-07,0.137117621385427,3.9683002936969166e-06,2.11924195727442e-06,0.00026299088592117345,4.434729920643547e-05,2.1154342590347516e-06,0.5157167098292343
0.007244791666666667,3.0846581476282755,0.0,319.7329699389545,0.7360083894693578,0.34583423686934095,9.015835539561858e-07,0.13726788576394228,6.145834298062491e-06,2.8790845316555755e-06,0.00037852727750285276,6.399962640923165e-05,3.1191584356906214e-06,0.5164423048019853
0.00725,3.131015119071292,0.0,325.0276593144041,0.7251112463356846,0.3446611386057264,1.9623329886514883e-06,0.13742074702436105,9.681029159767233e-06,3.9555038674975245e-06,0.0005435077891556139,9.122010646103572e-05,4.569535153140169e-06,0.5172632180731269
0.007255208333333333,3.1899967564594993,0.0,331.71441314242185,0.7117042582180066,0.3433125162368181,4.220822880750212e-06,0.1375683268639926,1.5510561999738958e-05,5.504527532506552e-06,0.0007764357778568151,0.0001275165114512885,6.621726984032918e-06,0.5181833469704843
0.0072578125,3.225281342755791,0.0,335.69623481882496,0.7039182117765933,0.34256056694776155,6.273000125558078e-06,0.1376365880204534,1.9907025432179357e-05,6.555479859265669e-06,0.0009283786439764334,0.00014946268805329376,7.948041638948322e-06,0.5186843201526994
0.007260416666666667,3.265075296784635,0.0,340.17262141090225,0.695339025565818,0.341755271057148,9.212024815021839e-06,0.13769787064763309,2.5658000047918667e-05,7.847464574123679e-06,0.001109813630830372,0.00017403837222843116,9.518856300999593e-06,0.5192107699464221
0.007263020833333333,3.309798081124992,0.0,345.1891263319507,0.6859434381238292,0.34089443278895143,1.3392521139068231e-05,0.1377499628463655,3.315188786214909e-05,9.43918299835141e-06,0.001325347773845137,0.00020099333649486618,1.1361606503800777e-05,0.5197619180558397
0.007265625,3.3598614688823147,0.0,350.7905767795394,0.6757225844838868,0.3399760368150925,1.9283131394089173e-05,0.1377904716431824,4.28603721067316e-05,1.1402471248327353e-05,0.0015799258185040124,0.0002298814511250681,1.3500628344382599e-05,0.5203366376690025
0.007268229166666667,3.4156540769594166,0.0,357.01943954048295,0.6646850717628029,0.33899828654059727,2.7492323260709362e-05,0.13781686182732034,5.533660818383993e-05,1.3823815567369096e-05,0.001878733115260089,0.0002600512351323079,1.595490057178083e-05,0.5209334596341062
0.007270833333333333,3.4775234610853754,0.0,363.91392463708075,0.6528595135783887,0.3379596379146919,3.8794410764207216e-05,0.13782649948461537,7.120137826607155e-05,1.6805239392202048e-05,0.00222706460337561,0.00029066308087906525,1.8735602592682583e-05,0.5215505982854229
0.0072734375,3.545756818356632,0.0,371.50593567613026,0.6402961036442605,0.3368588265403819,5.4153254437672796e-05,0.1378166985640607,9.111320828646603e-05,2.046417955248508e-05,0.0026301658674387296,0.00032073731687840365,2.1843679983293736e-05,0.5221859973889802
0.007276041666666667,3.620561905196463,0.0,379.8190352837457,0.6270668296014121,0.33569488634046296,7.474034656233789e-05,0.13778477051619126,0.00011572011591959763,2.4931993042671072e-05,0.0030930581173261042,0.0003492310052784723,2.5267640242171593e-05,0.5228373939249744
0.007278645833333333,3.702050198455048,0.0,388.86663891515246,0.613264043858491,0.3344671588653162,0.00010194355322702484,0.13772807894006384,0.00014559395131668625,3.035086161598436e-05,0.003620363633188074,0.0003751338092680668,2.8981814753370964e-05,0.5235023945712509
0.00728125,3.790224432584047,0.0,398.65066248343857,0.5989973194619816,0.33317529335821033,0.00013736293566703154,0.13764410199010754,0.00018115285234370895,3.686909393906352e-05,0.004216149958457973,0.0003975669100368896,3.2945326564301585e-05,0.524178557574673
