z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O2,OH,O,H2O,HO2,H2O2,N2
0.0,3.066950842030789,0.0,300.0,0.6790603291963426,0.4439252336448593,-4.701309630728581e-19,0.11682242990654215,1.3206602076893445e-19,-3.791441287511409e-20,7.522426421474944e-22,-6.886563234799522e-21,-6.15827869773513e-20,0.43925233644859846
0.002166666666666667,3.066950842030638,0.0,300.00000000000205,0.6790603291963759,0.4439252336448241,-1.0846243508044388e-22,0.11682242990655006,2.3025197562413826e-21,-2.6979415762437793e-20,1.4476667126663753e-19,-3.588133028192871e-19,-6.140055690890154e-20,0.4392523364486257
0.003666666666666667,3.066950842024189,0.0,300.0000000001347,0.679060329197804,0.44392523364322123,3.094287216238915e-23,0.11682242990691069,9.56789445428407e-22,7.201001561490847e-19,1.9605934951805143e-18,-8.068350583519062e-20,-5.716695182438026e-20,0.4392523364498681
0.005166666666666667,3.0669508417061673,0.0,300.00000001028826,0.6790603292682178,0.44392523355659896,3.191599142509911e-21,0.11682242992639771,9.547522783460213e-20,7.661220371605088e-17,2.437996220808397e-16,3.0736830988847325e-17,5.5810247178794845e-19,0.4392523365170029
0.005916666666666667,3.066950836097091,0.0,300.0000003029335,0.6790603305101357,0.44392523179039345,1.2438396392134857e-19,0.1168224303237299,3.717146526462443e-18,2.983081706211564e-15,1.2414114597852375e-14,1.343733142102343e-15,3.4955663610433265e-17,0.43925233788585993
0.006291666666666668,3.0669507901253,0.0,300.0000045934222,0.6790603406888515,0.44392521334260815,2.4355257947122217e-18,0.11682243447371804,7.283986773433945e-17,5.813324913733148e-14,3.2451879273410465e-13,3.4267453838157467e-14,1.0052362756230128e-15,0.4392523521832556
0.006572916666666668,3.066950517437948,0.0,300.0000609744849,0.6790604010651665,0.44392503897878327,4.244911749685782e-17,0.11682247369622951,1.3025297317715163e-15,9.80745524880087e-13,7.450192995287401e-12,8.190689918126317e-13,2.525680420440862e-14,0.43925248731571054
0.006750000000000001,3.066950201399996,0.0,300.0005060866794,0.679060471039853,0.44392403958885585,5.411474438920928e-16,0.11682269847651165,1.9093188631572136e-14,1.0179547955906966e-11,1.042744438752077e-10,1.2147363382871023e-11,3.852623104801627e-13,0.4392532618076263
0.006916666666666666,3.0669591334800175,0.0,300.0045504296006,0.6790584933733262,0.44391738266443637,1.1675315141723153e-14,0.1168241952889594,5.270668154361082e-13,1.1485596558110305e-10,1.602621164347669e-09,1.9997285626918854e-10,6.4612780418631356e-12,0.4392584201221543
0.007,3.0670220902688548,0.0,300.01929968465964,0.6790445543337361,0.44389934362932837,1.8220868305677456e-13,0.11682824866547711,9.455210584803157e-12,5.891607990622999e-10,1.076002226865256e-08,1.4254409028093838e-09,4.690918079229898e-11,0.4392723948740239
0.007041666666666667,3.067193802366415,0.0,300.04988074162,0.67900653907513,0.4438703951388151,1.3099892171296945e-12,0.11683474496831535,6.959542844748734e-11,1.779866829268083e-09,4.101214332378441e-08,5.717757475039954e-09,1.9163872126791943e-10,0.4392948111205577
0.007083333333333334,3.0678138663943475,0.0,300.1446114810093,0.6788692988279723,0.4437988221452731,9.06249541019856e-12,0.11685076868576846,4.860763418866504e-10,6.157337932475128e-09,1.842806824439659e-07,2.7180729140142107e-08,9.301814565334058e-10,0.4393501901248888
0.007125,3.0699522230684115,0.0,300.4379981094928,0.6783964365146982,0.44362198297481714,6.396823181198116e-11,0.11689017675540128,3.4023880259035286e-09,2.2241695684509897e-08,8.615730097769848e-07,1.3378781471808747e-07,4.6957816857152156e-09,0.43948681450512334
0.007145833333333334,3.072903671189783,0.0,300.8152570117229,0.6777448534771487,0.4434361645286644,2.238285439010097e-10,0.11693125646449475,1.145625938530698e-08,4.642145243357716e-08,2.143902774970931e-06,3.4376498494580893e-07,1.2356326290369366e-08,0.4396300208812143
0.007166666666666667,3.079226735640879,0.0,301.58734044040176,0.676353132502602,0.44311444643706016,7.943945478131789e-10,0.11700152818115735,3.8618948128155244e-08,1.028791232103915e-07,5.801594369729495e-06,9.660280022650145e-07,3.56370058359259e-08,0.43987707982993873
0.007187499999999999,3.092637181486908,0.0,303.16537450239196,0.6734202966691284,0.44255910536981724,3.0658253731567166e-09,0.11712035694337712,1.3055787498208578e-07,2.3472044616845368e-07,1.6184024058174916e-05,2.7974985896868105e-06,1.0604205988660275e-07,0.44030108177795135
0.007197916666666667,3.1048840011457046,0.0,304.56985212590865,0.6707640760171223,0.442130833909862,7.627410758180592e-09,0.11720931293889573,2.6065728627310233e-07,3.675607725766062e-07,2.8484848715362272e-05,5.032830101896963e-06,1.9417409820075786e-07,0.44062550545285717
0.007208333333333333,3.1237874937241994,0.0,306.70099691831155,0.6667049702451328,0.4415500417823754,2.1054704506365385e-08,0.11732561731487227,5.306885512363364e-07,5.902601311972884e-07,5.189845981327771e-05,9.400464611467278e-06,3.6960045847314963e-07,0.44106153037448215
0.007218749999999999,3.152825117953689,0.0,309.9265381367917,0.66056459523796,0.4407657786677374,6.702216989112042e-08,0.11747435140177602,1.098825752122436e-06,9.65974354279965e-07,9.613772601041532e-05,1.7833895500714475e-05,7.152517292875668e-07,0.44164305123496994
0.007223958333333333,3.173094611551978,0.0,312.1550527441028,0.6563449574476896,0.4402707380407037,1.3798933824490244e-07,0.1175623155825343,1.6333193994152971e-06,1.2552984612027203e-06,0.0001328840947878738,2.4899800281951517e-05,1.0111418592471387e-06,0.44200512473263415
