Phi,T (K),H,OH,HO2,H2,H2O,H2O2,O,O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,C2O,HCCO,CH2CO,HCCOH,C2H3O,AR,N2,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3,A3-1,A3-4,A3C2H,A3C2H2,A4,A4-,P2,P2-,P2-H
0.9530612244897958,2348.157471494396,0.0006262142056513235,0.0049691861391434975,1.4724235785533934e-06,0.002563081105723319,0.11848643837536063,7.466354042586737e-08,0.0008202326643011694,0.015780730827102653,1.9388141299307019e-16,1.7456132219274234e-17,2.3658020606968295e-17,1.5909739868804715e-18,6.308649383178686e-17,1.3970652173185763e-17,0.013693634573914013,0.11015439517215629,1.565479039004377e-09,1.4254117141763775e-11,4.898535425428006e-17,8.548687927349777e-19,2.0427704415505624e-18,2.0213906579460465e-23,1.6298204152126234e-21,1.2449509770004724e-26,5.437457235767832e-27,5.95806863625803e-32,2.060022755069486e-33,1.3039271999502502e-17,1.799481506178301e-19,1.065781666368069e-19,1.522775199348452e-22,4.586994502601659e-25,0.0,0.7329045382697947,9.885408262143101e-33,2.801974398799241e-34,1.386696759443258e-38,1.680157522027453e-37,1.7450701060222362e-42,3.233728031519028e-40,8.883417369874989e-41,3.368108687297443e-45,1.0198481994373806e-43,4.317092930590766e-45,4.700260299366781e-51,1.2934145139898524e-50,2.2294115128289958e-51,6.820531625593845e-52,1.0165044758524774e-52,1.146265350946239e-53,1.5050687838730757e-61,6.431234279491266e-59,2.0636228220568085e-63,4.422491396311793e-64,3.2377907227098457e-65,7.157358159066896e-70,1.0943180190098404e-69,1.2693246488586988e-69,1.012239852499135e-75,8.852781027591665e-76,5.6155675673122586e-74,6.672201766147226e-76,4.036752031243592e-68,9.576725561030615e-68,2.618313574771895e-66,1.412429712006855e-67,1.5697852948302866e-60,5.790872649999107e-58,1.710386906944895e-58,2.9506455666372884e-58,1.2649309407264611e-54,1.5757541992034199e-91,1.0443518364692234e-91,1.2334648218864985e-91,6.807030377450202e-92,2.243079477610636e-86,9.1796685756046e-87,1.1086196724192028e-86,7.767327097945048e-106,7.677088090104496e-109,7.638444570278909e-109,9.890941582862621e-109,2.593366688382677e-106,1.6026552231936309e-127,2.1314668415276514e-127,4.099029979594251e-128,5.483724972795619e-128,1.0866319984884158e-132,1.022766641392495e-148,1.7970213922685322e-149,9.93741474729025e-150,1.0985365460411891e-149,7.354448083225286e-169,1.7479146948077213e-174,2.9098636711637837e-166,3.817208982021512e-166,4.145628717990402e-133,5.226216902437025e-133,8.654494697925826e-140
1.0183673469387755,2386.8245645274033,0.000995772794960066,0.005002497687527653,1.0750619327028206e-06,0.004438296105251529,0.12356751505609619,6.337706909624713e-08,0.0007527426090522186,0.008691526023009214,8.707042955562173e-16,9.306892444203061e-17,1.3917708720501723e-16,9.650035410456643e-18,3.982913022592497e-16,9.685188222671594e-17,0.022791007667865897,0.10821453770009921,3.887704633617393e-09,4.1061358866398835e-11,2.0090889191966922e-16,3.599119280139605e-18,9.40770703806131e-18,2.603459693332532e-22,2.0847442815893106e-20,2.2091705759705304e-25,1.033374926779615e-25,1.5713421759341233e-30,6.044871691358817e-32,7.521811259868421e-17,1.2408754733156506e-18,8.028674051958192e-19,1.2816611045993743e-21,4.8122852816529395e-24,0.0,0.7255449619883684,3.767069866295452e-31,1.2899575837323037e-32,7.30157802057048e-37,8.895456445100476e-36,1.6803429385379957e-40,3.1085469256876824e-38,5.1094725485656843e-39,4.482455831405368e-43,1.3252332733809885e-41,6.158374645007964e-43,9.369571737795887e-49,2.5054590043228282e-48,4.757887884097945e-49,1.5164714271710692e-49,2.930533639681383e-50,3.8875408742177443e-51,1.0836330456340841e-58,4.646593873476958e-56,2.0023761506871372e-60,4.7319226762245524e-61,3.224556293970445e-62,1.0707631206945362e-66,1.5891131140048009e-66,2.0390359653519915e-66,2.2676232359480903e-72,1.9227758704546974e-72,1.0530793318822405e-70,1.599484545808761e-72,5.156455594180368e-65,1.1368747917098327e-64,1.8459907077732514e-63,1.1613025366212908e-64,8.45381546013331e-58,2.654944178353986e-55,5.028812330572897e-56,8.643904233970363e-56,2.7261140464471275e-52,2.110161717375041e-87,1.3673785803897614e-87,1.767755811036904e-87,9.018194692545777e-88,2.1441408371426546e-82,8.158882092611135e-83,9.838778306077371e-83,5.5585333728408576e-101,6.818239898261066e-104,6.30642680186609e-104,8.159305694506597e-104,1.774632252065319e-101,1.0666634439895568e-121,1.413182599877962e-121,2.537229813068948e-122,3.390510169809284e-122,1.0184346062578843e-126,5.696879228837147e-142,1.101717932255564e-142,5.666181732945478e-143,6.242975071183848e-143,3.4351073197702716e-161,1.1472022148995699e-166,1.1158381447944598e-158,1.3550509237218312e-158,4.015003411371363e-127,4.704060095171148e-127,1.2543839898266674e-133
1.0836734693877552,2401.1649231795755,0.0013659419776761428,0.004399321072373975,6.367868188049256e-07,0.007279591886661067,0.12760589800908398,4.5964911589124686e-08,0.0005521714427230379,0.004009073342498517,2.5125341662825473e-15,3.3134588866208643e-16,5.952976920653619e-16,4.173602254838216e-17,2.026333264226951e-15,5.910144530401696e-16,0.034720879870172396,0.10304760193943335,7.938966681843214e-09,1.0258775204535488e-10,6.614811231376721e-16,1.1963319155119245e-17,3.7451885814004364e-17,2.1360419667095785e-21,1.9780671856384092e-19,2.736389035216459e-24,1.5213462986542483e-24,3.0203660523747024e-29,1.4002510882437797e-30,3.0102905962953697e-16,6.142159257800375e-18,4.757523812559755e-18,7.906611250750244e-21,3.7279460220192184e-23,0.0,0.7170188296660857,8.8881638907783e-30,3.778792113765292e-31,2.603533126210202e-35,3.17819322128585e-34,8.010065157659659e-39,1.7169282393094916e-36,1.7725350790117854e-37,3.229673451135037e-41,9.466157879320053e-40,5.27548057542107e-41,1.0506014911455006e-46,2.78029776411306e-46,6.340113028316707e-47,2.0509866364819288e-47,4.0346528557827854e-48,6.581476670788692e-49,3.0013736609027183e-56,1.4940064465081572e-53,8.306789767778261e-58,2.357994817589757e-58,1.5655695448548932e-59,6.985728086929023e-64,1.025612610486004e-63,1.5826193565980195e-63,2.3020803318193696e-69,1.9302073745883784e-69,1.0023164240915632e-67,1.9293904327149312e-69,3.6829473249951247e-62,6.820157779731438e-62,6.937661406878985e-61,5.349968916994156e-62,2.637502865717527e-55,6.73953318258234e-53,8.222990617107771e-54,1.4115175201753836e-53,3.4353077277288363e-50,1.1476543130367923e-83,7.37648676715302e-84,1.1424179495249584e-83,4.885649703830947e-84,8.901121365985144e-79,2.8453550302132465e-79,3.429365822830829e-79,1.3414149258014287e-96,2.391796009459037e-99,1.8583092404116466e-99,2.4035690757173157e-99,4.2135926004545613e-97,2.1759541830856948e-116,2.878834719242569e-116,4.3484472463910366e-117,5.8084684338930764e-117,2.7269449654193817e-121,7.034425650186572e-136,1.8932149328501325e-136,8.180405918808302e-137,9.002302487554804e-137,3.4533330173903466e-154,1.5125856884236968e-159,1.0443107953524673e-151,1.0636667291504542e-151,1.2612871578511222e-121,1.2412053428423777e-121,5.287923178210762e-128
1.1489795918367347,2391.6956655350646,0.0016333037238346786,0.003388644461374375,3.058534410405276e-07,0.011394304742326743,0.13020573460536825,2.8450753591112472e-08,0.00032548257750225434,0.0015418509405236804,4.838313096671128e-15,8.181550652099354e-16,1.918093938572301e-15,1.3349754013854924e-16,8.576111788805454e-15,3.2675601997912305e-15,0.04895048220422213,0.0951607058194491,1.3588571116661777e-08,2.264009085915441e-10,1.792305255250644e-15,3.2212094801583945e-17,1.3186057147833286e-16,1.1778788673153499e-20,1.4595703392789986e-18,2.4944401806302966e-23,1.8225497003372728e-23,4.469750078660247e-28,2.698523156110699e-29,8.694208112830136e-16,2.2709604367035966e-17,2.3007409119398147e-17,3.723551896757756e-20,2.2251430314903e-22,0.0,0.7073991428062096,1.3930302888658331e-28,7.562634795962702e-30,6.74094655298059e-34,8.218026240061824e-33,2.076303793617945e-37,5.947773903053843e-35,4.00931362350121e-36,1.382857742441043e-39,4.076346726531015e-38,2.967905488290322e-39,7.289044338793864e-45,1.9422210600767573e-44,5.781269067748625e-45,1.8520034858294908e-45,2.9640449271746744e-46,6.213377657228083e-47,3.6570037195967557e-54,2.4297532520657626e-51,1.6819286164701782e-55,6.230809593085003e-56,4.2084544185894264e-57,2.2761349179169354e-61,3.3655817467910795e-61,6.772473521746238e-61,1.215485429839219e-66,1.0267041269812882e-66,5.521909805317476e-65,1.3390346933083013e-66,1.66479522361208e-59,2.348507725488799e-59,1.5625002706592726e-58,1.5516163016800928e-59,5.315265330664255e-53,1.0565492796426856e-50,8.278158794523815e-52,1.422258982621612e-51,2.788268263258441e-48,3.004847783075147e-80,1.9417319015609813e-80,3.9315845653846554e-80,1.2824756525626393e-80,1.8908717253827147e-75,4.6040029517805065e-76,5.550939920078551e-76,1.3390303804930267e-92,4.046584609377832e-95,2.394886763064485e-95,3.0982043143867425e-95,4.251398318084522e-93,1.7294948570093194e-111,2.2902564109897578e-111,2.632452272637271e-112,3.5172654362239396e-112,2.6680956402744393e-116,2.5582175972060772e-130,1.200903842627172e-130,3.952192895493969e-131,4.352723811922299e-131,1.0250371434133661e-147,5.529680825902798e-153,3.2494150205144494e-145,2.5235930447589915e-145,1.635722324903001e-116,1.2262191126646504e-116,8.319650682825724e-123
1.2142857142857144,2364.679367724867,0.001743604805477335,0.002376271325329225,1.2822661038146996e-07,0.01687759196737847,0.13114288662995602,1.581692342881765e-08,0.00016533151665849372,0.0005338492345599379,6.6598855303859165e-15,1.471872673849055e-15,4.744494623177201e-15,3.232959974382581e-16,2.9731974567964915e-14,1.56263935949883e-14,0.06412633480536298,0.08595415185802217,1.9859744211957913e-08,4.394486710686257e-10,4.00924503049201e-15,7.076022570536397e-17,4.0065415095456637e-16,4.480824721590941e-20,8.21122054999862e-18,1.6466017466450958e-22,1.6885881795956925e-22,4.8580053603055934e-27,4.0092197824743486e-28,1.875712339793496e-15,6.37305419341917e-17,8.938676637143111e-17,1.3396955871300095e-19,1.0116323892851767e-21,0.0,0.6970798135144636,1.4332112165632264e-27,1.0047271061969815e-28,1.2010666002249654e-32,1.4586888073093595e-31,2.9750934171614583e-36,1.255799337068472e-33,5.782434221209283e-35,3.4307064197009215e-38,1.0281552604658411e-36,1.0328444192511432e-37,2.961340308084628e-43,8.048873887653858e-43,3.2974587894679504e-43,1.0267962929457083e-43,1.1392531480268177e-44,3.1410802835538896e-45,1.973551240886297e-52,1.9252161802502275e-49,1.5991825626213147e-53,8.148737217675887e-54,5.7841616907926865e-55,3.473800419083579e-59,5.24347930777692e-59,1.4481070694356154e-58,3.038452647960132e-64,2.6221232312206133e-64,1.5611998943013718e-62,4.7008207423905384e-64,4.171929650737847e-57,4.206800938603573e-57,1.9215577323941846e-56,2.524922801275388e-57,6.219898677213731e-51,9.390558769575637e-49,4.789872584549198e-50,8.250375167143838e-50,1.359167474628575e-46,3.30324437419568e-77,2.1680623455728454e-77,6.069231888277447e-77,1.4203595010612221e-77,1.7835850623830595e-72,3.103141760406196e-73,3.745232227629614e-73,4.752799312563893e-89,2.679272508161828e-91,1.1332090309718612e-91,1.4668511924620665e-91,1.556535770509449e-89,4.306001114896158e-107,5.717329672289253e-107,4.682534408124806e-108,6.261301289892846e-108,7.714121594943236e-112,2.2187472071071497e-125,2.1112791136085975e-125,4.9640414998485464e-126,5.4796832698715564e-126,6.699533619927039e-142,4.2032191546288254e-147,2.4345750483174506e-139,1.3551778457429378e-139,6.804306084854903e-112,3.645999672659558e-112,3.8529564824405566e-118
1.279591836734694,2328.693582183959,0.001722356710814659,0.0015956497474225284,5.146555444223533e-08,0.023570038698628448,0.13053448549325417,8.436342601051727e-09,7.90730793236859e-05,0.00018258204720322015,7.259968364340144e-15,2.0903358746574584e-15,9.407883293809241e-15,6.227699850362241e-16,8.451970368150206e-14,6.232369307073479e-14,0.07891428681652025,0.07684926195342413,2.5640961228134602e-08,7.556323329144475e-10,7.561141822308181e-15,1.3019124164868374e-16,1.0377815829101453e-15,1.2481446786483128e-19,3.528755559038787e-17,7.954140048518989e-22,1.1716699908921578e-21,3.7880371944454256e-26,4.331158162691491e-27,3.2164155128725596e-15,1.414403622242788e-16,2.796538753910523e-16,3.7736323508369843e-19,3.544760037959981e-21,0.0,0.6865521791547398,9.905338426375877e-27,8.897621212597846e-28,1.4355898963791356e-31,1.7344893690540577e-30,2.5211271787327654e-35,1.6338131424538544e-32,5.394724798738508e-34,5.027093988744954e-37,1.541061488221474e-35,2.1722376770535695e-36,6.953319482474275e-42,1.941919827710833e-41,1.1125304880449488e-41,3.332341056116688e-42,2.3686863722664166e-43,8.582035208930794e-44,5.087171672535716e-51,7.58205403062716e-48,7.300969539436258e-52,5.198169246856133e-52,3.949070354859469e-53,2.4726632345950335e-57,3.839071216032364e-57,1.4769882037479445e-56,3.4665455294915752e-62,3.0805336539627606e-62,2.1078917037134315e-60,7.709714202428794e-62,5.286592689747345e-55,3.727704912038781e-55,1.2299243985796004e-54,2.1413585332692886e-55,3.949488115761693e-49,4.53086803575519e-47,1.5522073880584824e-48,2.6826398652215616e-48,3.856402388423637e-45,1.4170611274340743e-74,9.502054359077385e-75,3.742475048373773e-74,6.1554927852870495e-75,6.870365416602624e-70,8.354619441953694e-71,1.0097534468612742e-70,5.562792927020675e-86,6.004746093493713e-88,1.7754888674031462e-88,2.3000559708418203e-88,1.9006696764828503e-86,2.929579876864646e-103,3.9039460381816078e-103,2.2262007091677993e-104,2.979965897326361e-104,5.816449115641191e-108,4.127317735165283e-121,8.425828778361086e-121,1.3843516999673707e-121,1.532959087908497e-121,7.990648162343386e-137,5.567292004414321e-142,3.500242709653372e-134,1.3674857138445749e-134,7.62345679802134e-108,2.8564254825782172e-108,4.516568585764476e-114
1.3448979591836736,2289.2478905883,0.0016191401613984337,0.0010564885976174635,2.0751650660160734e-08,0.03125255615151918,0.12863344839483465,4.473756114235399e-09,3.74103612877272e-05,6.443737549014324e-05,6.8158542354857124e-15,2.5236780187870577e-15,1.5795417222469555e-14,1.0118858909011451e-15,2.0338746515001663e-13,2.098191705576659e-13,0.0926695563766259,0.06855426224792162,3.030266311589607e-08,1.1774987692676168e-09,1.2468711772556258e-14,2.0879943333949605e-16,2.3365745195862925e-15,2.7512659975296287e-19,1.2113863636601946e-16,2.9709343045741036e-21,6.286253044373506e-21,2.210751475469631e-25,3.4854242107830896e-26,4.683333210571663e-15,2.6284477351957395e-16,7.308033487275162e-16,8.757246612320359e-19,1.0038385095864174e-20,0.0,0.6761126436272761,4.9593300158491577e-26,5.6212431399886815e-27,1.2140765170186153e-30,1.4582802280739163e-29,1.420061634122571e-34,1.4254367832337659e-31,3.521472317275152e-33,4.783160983312233e-36,1.5043562897107247e-34,2.966304830243344e-35,1.0253123126126592e-40,2.9529054518861056e-40,2.3574206701972874e-40,6.756885310763363e-41,2.992498030899718e-42,1.407865329845902e-42,7.321050869437409e-50,1.6810026689026024e-46,1.8240386188575527e-50,1.8080502058749234e-50,1.483295653160062e-51,9.281617414196866e-56,1.4878236881411257e-55,7.942075721816899e-55,2.0172016597146237e-60,1.853054889084826e-60,1.484300972366692e-58,6.450136590998529e-60,3.634361697155161e-53,1.7930069272176326e-53,4.464857632462799e-53,1.0189484500164681e-53,1.4582200655790296e-47,1.2859833550227389e-45,3.0618970726858953e-47,5.311215565570477e-47,6.865337656038138e-44,2.678374526268195e-72,1.8402899005239472e-72,1.0168706593878079e-71,1.1768952550614213e-72,1.2060988429564305e-67,1.0255815420011375e-68,1.2415072421329951e-68,2.492381024244904e-83,5.101112787013719e-85,1.054967213093445e-85,1.3678884168662425e-85,8.933829018493648e-84,6.345212882776202e-100,8.49036537249407e-100,3.370955173034967e-101,4.5177886367878974e-101,1.3489084027133415e-104,2.024655712956092e-117,8.913344058409079e-117,1.0237992663332603e-117,1.137743557422187e-117,2.117377540021044e-132,1.583237063751025e-137,1.1459837594872287e-129,3.14548110990922e-130,2.6389548466919077e-104,6.917941510166859e-105,1.5687650929259193e-110
1.4102040816326533,2248.8201843176817,0.001472146845334083,0.0006972431701062552,8.521398504060286e-09,0.039729979208367086,0.125680338942367,2.385150028558749e-09,1.780527748306369e-05,2.3663207707624233e-05,5.7966509022172165e-15,2.7210293041684393e-15,2.3456937067294118e-14,1.4513317129556768e-15,4.296731768581847e-13,6.147654331045156e-13,0.10523928005964814,0.06125572292851865,3.3634061209393365e-08,1.70171551968531e-09,1.8575856012561726e-14,3.0206563809919615e-16,4.703227157626008e-15,5.110881392399876e-19,3.495980863642355e-16,9.102197210217832e-21,2.7462575599168355e-20,1.0251457107453056e-24,2.2067429378563354e-25,6.078286348971897e-15,4.289616213762993e-16,1.662714241730852e-15,1.756753963981523e-18,2.414596269047055e-20,0.0,0.6658837741170329,1.9431387462670093e-25,2.7362497864582076e-26,7.818853118272865e-30,9.333460581782178e-29,5.9050228860868705e-34,9.156412283922213e-31,1.7505193563644445e-32,3.2702325838610793e-35,1.0569053817960348e-33,2.8892432649825487e-34,1.0519193008510754e-39,3.1300505319374405e-39,3.450226906327016e-39,9.436753286004213e-40,2.5899655205682567e-41,1.5606333960248936e-41,6.813579241729909e-49,2.4031757918301014e-45,2.8739005183180234e-49,3.9295336942235645e-49,3.497451377616198e-50,2.1234660167824702e-54,3.5212111344670716e-54,2.583473147846893e-53,6.927367696580889e-59,6.5917052333463795e-59,6.240801018493519e-57,3.1615840003032908e-58,1.5342487729769648e-51,5.336443866201494e-52,1.0384327058382185e-51,3.0659670124825393e-52,3.4992586642008873e-46,2.4044435162606046e-44,4.09875458925015e-46,7.13624612327639e-46,8.489006416827626e-43,2.655915127764966e-70,1.8729577011300275e-70,1.4389806039795984e-69,1.1813114468497264e-70,1.1391842093015517e-65,6.825170659339755e-67,8.275965243537738e-67,5.263866803523964e-81,2.002405672390241e-82,2.918655229400163e-83,3.788008554148798e-83,1.9850892277139118e-81,5.563491218901509e-97,7.47657431135304e-97,2.0820443928927e-98,2.7939901715463025e-98,1.2344544618545294e-101,3.496878600203182e-114,3.280129421362646e-113,2.6539777460299532e-114,2.9605282904303772e-114,1.70805676065785e-128,1.3363105218616918e-133,1.1571072787621844e-125,2.2488607197402522e-126,3.58688536372787e-101,6.629012695334379e-102,2.077723099106912e-107
1.4755102040816328,2208.42072086989,0.0013061109937455159,0.00046000410130078647,3.564858443536227e-09,0.04882808098236778,0.12188444528462777,1.2802718544957144e-09,8.553248979263948e-06,9.005978865436964e-06,4.596061836287149e-15,2.7007620122627723e-15,3.175290538956484e-14,1.895112263132863e-15,8.204909590296652e-13,1.6135169448588346e-12,0.11667486656783521,0.05492070248493415,3.565294421563473e-08,2.3216652901074923e-09,2.560570934974122e-14,4.039719946108053e-16,8.669907407976902e-15,8.358023164412963e-19,8.834696148829481e-16,2.3957445797294668e-20,1.0221675031705822e-19,3.973754569359851e-24,1.1564739268989171e-24,7.258273806237913e-15,6.357380603062583e-16,3.4042004189405826e-15,3.1574386538764958e-18,5.127330411916773e-20,0.0,0.6559081875350824,6.322200849078896e-25,1.0911396027389564e-25,4.0798902037018373e-29,4.83909139768354e-28,1.9566548612401542e-33,4.6615744658888e-30,7.080966559085967e-32,1.7388507223655077e-34,5.780608261248159e-33,2.170489555113117e-33,8.165354756960796e-39,2.5132236045169367e-38,3.789002127607743e-38,9.87186518570448e-39,1.68424288429042e-40,1.2838595149349136e-40,4.573904494865586e-48,2.4644766343309846e-44,3.191602049793989e-48,5.962884481554706e-48,5.774366814534396e-49,3.3274357618186783e-53,5.714890606407914e-53,5.707888022027812e-52,1.585187642299052e-57,1.564394173354658e-57,1.7611932969138043e-55,1.0241108356753498e-56,4.440048748223238e-50,1.0980628163914862e-50,1.7158976475608065e-50,6.476420425327615e-51,6.014880476808193e-45,3.259627580299532e-43,4.075123366874103e-45,7.12121531040778e-45,7.939142337361554e-42,1.603077741979928e-68,1.1615498957671002e-68,1.2292249959808024e-67,7.220341391040931e-69,6.678318390469485e-64,2.8430500522859995e-65,3.453268830400724e-65,6.246972554438558e-79,4.329859484423984e-80,4.485784750947226e-81,5.827724284450388e-81,2.48286099966348e-79,2.4326998909171193e-94,3.283679243880522e-94,6.467348454955576e-96,8.690596073391477e-96,5.523949330902489e-99,2.714442549288719e-111,5.34456604577138e-110,3.0719708612979226e-111,3.4402798530158626e-111,5.519219820171604e-125,4.430218768767721e-130,4.717757837559324e-122,6.548087833915356e-123,2.3676673901826422e-98,3.111122048511188e-99,1.3074005339266777e-104
1.5408163265306123,2168.458665530019,0.0011366422149383757,0.00030342777244206755,1.5140019572783719e-09,0.058389265721104734,0.11742816203243935,6.907977128532732e-10,4.142119764614048e-06,3.5282542112366544e-06,3.4557944430406988e-15,2.5155140626558393e-15,3.99948323714153e-14,2.300437910825953e-15,1.4472575617862722e-12,3.881810336234444e-12,0.1270957326748166,0.049441713279204214,3.6491236408196395e-08,3.0289165926571637e-09,3.3214398683420363e-14,5.080876205595983e-16,1.490933953974858e-14,1.239647754823896e-18,2.014747442264786e-15,5.603783008995105e-20,3.356675592612724e-19,1.3384373771236187e-23,5.2222966204806406e-24,8.142229467967175e-15,8.755350521907749e-16,6.426094286154349e-15,5.215481944786971e-18,9.88576583974651e-20,0.0,0.6461973442006828,1.782952650115067e-24,3.729419677213625e-25,1.8078521040284827e-28,2.1302477262175727e-27,5.450764697781105e-33,1.9851613366569475e-29,2.4461244949840668e-31,7.617605693837758e-34,2.6068080031526525e-32,1.3337162390140057e-32,5.105404502389587e-38,1.6268818721754674e-37,3.3276134733336177e-37,8.247512949029427e-38,8.797854409969502e-40,8.396753913759519e-40,2.392828538793279e-47,1.9596031305669784e-43,2.709673497008752e-47,6.861708590960847e-47,7.244989599243864e-48,3.893717727993605e-52,6.932895510789737e-52,9.349261031531533e-51,2.648360772883255e-56,2.7132142183886986e-56,3.6484721887407796e-54,2.4046630438163694e-55,9.591797145098784e-49,1.6990708059607362e-49,2.1785654230102493e-49,1.0407132298555614e-49,7.980732148250485e-44,3.4456993874387404e-42,3.2203899313945766e-44,5.647810664787707e-44,5.988269145296527e-41,6.593365994861536e-67,4.9127992529211756e-67,7.103478040898877e-66,3.008005250612862e-67,2.7098017500457636e-62,8.257147087958569e-64,1.0046620749889013e-63,4.757583957921128e-77,5.907468272245375e-78,4.382152984706325e-79,5.698919483973748e-79,1.9953962920329973e-77,6.222827367472992e-92,8.437082442827867e-92,1.1838264903648701e-93,1.5930287420258478e-93,1.4233860129357832e-96,1.1389471782120543e-108,4.645359257015794e-107,1.9107297355293796e-108,2.1484702088517045e-108,8.815661264134989e-122,7.146940722095326e-127,9.565502590064962e-119,9.551381422536246e-120,8.944796399143987e-96,8.418165042011833e-97,4.627280749855878e-102
1.6061224489795918,2129.095527517863,0.0009734295338639656,0.00019994866359889939,6.499765279776133e-10,0.06827453427131487,0.11246842772551575,3.7380636255566895e-10,2.017134344860072e-06,1.4132108438290357e-06,2.4907518748601536e-15,2.2269394745491636e-15,4.755990084918797e-14,2.63425388620068e-15,2.396441919986875e-12,8.714640596019416e-12,0.13663542588337663,0.04469420775495199,3.633189940669352e-08,3.814392643467421e-09,4.1040407433783855e-14,6.084225119956267e-16,2.4255386918866697e-14,1.7028378175583308e-18,4.239464648628794e-15,1.194250641930256e-19,9.986898773963326e-19,4.033447612396447e-23,2.0960367747012057e-23,8.702267734456486e-15,1.1387424037029748e-15,1.138600979634199e-14,8.063994636811199e-18,1.7665972374993175e-19,0.0,0.6367505546408568,4.496696534786792e-24,1.1296236359076649e-24,7.046956409187316e-28,8.248352452434668e-27,1.326387771168992e-32,7.357113308281344e-29,7.475599973729769e-31,2.8681924074282383e-33,1.0110235748635262e-31,7.004310804291414e-32,2.6939997414186946e-37,8.894546669377435e-37,2.4525711083090605e-36,5.775852517450293e-37,3.875580259862524e-39,4.592809821235234e-39,1.0313220738982549e-46,1.2789280892893528e-42,1.8665513580787574e-46,6.366023803871917e-46,7.342102418084124e-47,3.627407349481865e-51,6.701106946673914e-51,1.2122753893452246e-49,3.458860032733175e-55,3.681543799793268e-55,5.936133362360128e-53,4.389377297211323e-54,1.6500869322947865e-47,2.10556524514133e-48,2.2536994424220887e-48,1.3517317409579349e-48,8.64946004810443e-43,2.9994423735460404e-41,2.127708141056493e-43,3.744528269118946e-43,3.821678404325398e-40,2.011259048240238e-65,1.5422546667035357e-65,3.0273646425669925e-64,9.296052491228427e-66,8.26059875992755e-61,1.8119590682742646e-62,2.208406740824764e-62,2.5680069027023985e-75,5.636627662044781e-76,3.0109659918692008e-77,3.9198151007132106e-77,1.1378049713305739e-75,1.050183967159968e-89,1.4302189445845857e-89,1.4377517550058355e-91,1.93756240556732e-91,2.388412543044441e-94,2.9654949874539e-106,2.4802369967891876e-104,7.342027345520776e-106,8.289783183289763e-106,8.155993987965231e-119,6.592165790936756e-124,1.129211664647027e-115,8.157860999067905e-117,2.1903886001363847e-93,1.484886350343297e-94,1.0464112322941932e-99
