Phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.5727272727272728,1752.7575999115775,9.039793290340936e-06,7.169481316161868e-07,2.2420201937579264e-05,0.08510181270113197,0.00035975059685566146,0.07692203527820561,4.065657752493098e-07,1.653018619835074e-08,9.724852563937537e-26,4.521372851021705e-27,1.4333765414364044e-26,5.083222594647076e-28,1.670662553762002e-25,1.0420493032059522e-25,3.286463570521593e-05,0.0770786648267759,1.6151931722273127e-14,1.2582114516112393e-16,4.941496424281376e-24,5.108195330544206e-26,3.479914913375024e-25,1.18087415144545e-36,2.0911342950807058e-33,3.1180552533267463e-40,6.223265079362528e-40,1.3381575373423713e-46,9.51663865903643e-48,2.2564913699853323e-29,4.0321930110901647e-29,5.7519141453593335e-33,1.3499320018353817e-11,6.721061007755618e-13,1.59353857290058e-13,7.777636098771704e-13,1.08582142573982e-12,0.0022106837892233804,3.925781099519825e-06,1.2636163636465441e-07,1.6064943377168047e-09,1.9310264814923392e-20,2.3801227680424803e-17,6.540151266032969e-26,1.2334684183631137e-29,2.8299407092442526e-22,5.0140052554478385e-17,7.560039414472845e-14,1.5066970000682035e-15,0.7582575343672632,0.0,3.0885813474748485e-68,2.1240939846408956e-69,3.126920313608674e-36,5.172216405213174e-37
0.6000000000000001,1807.5258818826107,1.6491550770257423e-05,1.549373673961286e-06,3.674757694535592e-05,0.07923276998965109,0.0005067145473098456,0.08035941039620391,5.202240740161838e-07,2.092120451052899e-08,1.1061053138490438e-24,5.363174139614912e-26,1.4827318394950996e-25,5.675554122345757e-27,1.3940246931752505e-24,7.369706104451904e-25,6.359260503300344e-05,0.08056672363992774,5.772740274308598e-14,4.407994806509763e-16,2.8464039402669327e-23,3.1265539302911453e-25,1.8118763280757473e-24,3.3588003788930796e-35,3.959828201864267e-32,9.112300734672452e-39,1.459060105262857e-38,4.834455884580198e-45,3.033893220250437e-46,2.742139104094047e-28,4.13066403300457e-28,7.747107940631779e-32,3.65337034997163e-11,1.9044779785165217e-12,4.283602228433e-13,1.70554461569229e-12,2.4507047078069572e-12,0.0025770425771351837,3.927725961191133e-06,1.4592308222131159e-07,2.5983917539646683e-09,1.2161401109645744e-19,1.0704226970697813e-16,5.020246982066075e-25,1.115616653479214e-28,1.345212549913269e-21,1.608080669965399e-16,1.959360951686455e-13,4.894578650995366e-15,0.756634340307354,0.0,4.982661795070442e-66,3.013117498278041e-67,4.978617954062976e-35,7.434244001709088e-36
0.6272727272727273,1861.0898040603447,2.8887570515660074e-05,3.1627900493705276e-06,5.762474269412632e-05,0.07338015384795075,0.0006931558466215603,0.08375602279566305,6.479671050464592e-07,2.588817075316346e-08,1.0508775969831541e-23,5.31434720924851e-25,1.2992378675246286e-24,5.335713985088302e-26,1.0059269240241576e-23,4.586257970168976e-24,0.00011751668081194419,0.08401590490652029,1.883955502286415e-13,1.417651839031615e-15,1.4522235702774006e-22,1.6874599010652546e-24,8.453841804487568e-24,7.5398343543509485e-34,6.13269145958888e-31,2.1116777893982033e-37,2.770600634748096e-37,1.371940391283435e-43,7.702016642934654e-45,2.7964033430649843e-27,3.612900782995579e-27,8.721479283953106e-31,9.142042964021854e-11,4.987303664690209e-12,1.0723144695501654e-12,3.551968765506386e-12,5.204498555062839e-12,0.0029515037122081053,3.887433483416166e-06,1.6577668871515436e-07,4.039798950871394e-09,6.701260377866045e-19,4.3418088156607544e-16,3.343563224966695e-24,8.614052036004184e-28,5.7123426099632814e-21,4.750294063508681e-16,4.758210991809458e-13,1.458485254675874e-14,0.7549913358948007,0.0,5.7212595131302074e-64,3.0850296896198916e-65,6.559279099145716e-34,8.9478465457964e-35
0.6545454545454545,1913.3603843660571,4.878338982267203e-05,6.1305189962437e-06,8.673824773035482e-05,0.06755488775510896,0.0009229559490867992,0.08710596292908122,7.867778282895491e-07,3.136070528511278e-08,8.481656413609469e-23,4.474993819801573e-24,9.800634925070357e-24,4.294741897846697e-25,6.369342882973749e-23,2.544783692308578e-23,0.00020833857133157252,0.08741137878293294,5.663294133887906e-13,4.220940585674279e-15,6.640684495753565e-22,8.12974328830465e-24,3.5738849167049024e-23,1.3670268329867807e-32,7.926530981481533e-30,3.971457608277978e-36,4.3538267785123645e-36,3.1339732538257516e-42,1.594004147384934e-43,2.4344976794256062e-26,2.7410976132586886e-26,8.35299747410672e-30,2.1298372864203353e-10,1.2157109844960619e-11,2.5167431878646177e-12,7.062410836333827e-12,1.0458039722443995e-11,0.0033244040702118823,3.8053070443868505e-06,1.8542208285372515e-07,6.056183170187896e-09,3.272459152195399e-18,1.6048616759039483e-15,1.959380977342461e-23,5.764795563133598e-27,2.189965247204692e-20,1.3027482053281431e-15,1.0896328633663894e-12,4.0185243021011526e-14,0.7533256046149721,0.0,4.840387033119369e-62,2.357711272637283e-63,7.286854022804641e-33,9.182043287326412e-34
0.6818181818181819,1964.210379028344,7.968852662635914e-05,1.1330702507313054e-05,0.0001256358542900593,0.06177254443079053,0.0011982933590512607,0.0904026373147641,9.322064607524181e-07,3.722500507668113e-08,5.894766128658768e-22,3.246719362179426e-23,6.448353584702494e-23,2.9999425387875966e-24,3.5810919163354e-22,1.2727605868444716e-22,0.00035563095264143867,0.09073201468309224,1.5791531066897079e-12,1.1715050330391943e-14,2.7479707946453758e-21,3.5310145926601235e-23,1.3813796680942874e-22,2.0396798260514802e-31,8.692186451452874e-29,6.177323647840943e-35,5.762698230591041e-35,5.879276894125739e-41,2.7417798841150167e-42,1.8346132661095242e-25,1.8273572799259584e-25,6.904440047325813e-29,4.64478854840331e-10,2.774399182344714e-11,5.568484364061571e-12,1.3464868983417333e-11,1.997342809078974e-11,0.0036848083065202813,3.6824316939602776e-06,2.0429401606952676e-07,8.775338822896275e-09,1.4309503189720572e-17,5.451497417771693e-15,1.0218674756398277e-22,3.384965437715223e-26,7.644409514134141e-20,3.3381234045898638e-15,2.365189687191678e-12,1.0303599127192671e-13,0.7516325504019041,0.0,3.104102103378267e-60,1.3825817177089781e-61,6.931369982463285e-32,8.152529406476395e-33
0.7090909090909091,2013.4684552838141,0.00012625885452040433,2.0034482996022092e-05,0.00017542345891446244,0.05605443438628179,0.001518890703944558,0.09363880814414526,1.0783739094403212e-06,4.3320319670396024e-08,3.5655506680231556e-21,2.0518188671479505e-22,3.739409310340357e-22,1.8381886986107556e-23,1.8050071552092087e-21,5.788650250740053e-22,0.0005861874001384665,0.09394893094725598,4.107146035661717e-12,3.047594697764178e-14,1.0369630713142355e-20,1.3935626311130279e-22,4.917411547421584e-22,2.5420084503820333e-30,8.194587597615467e-28,8.067820285123408e-34,6.516628042667531e-34,9.205186388348715e-40,3.9813126650620867e-41,1.2100047008839523e-24,1.081512819326339e-24,4.982097156116484e-28,9.521770857298513e-10,5.95436779886151e-11,1.1665575896141909e-11,2.4703449550389123e-11,3.638419621042951e-11,0.004020710686294465,3.520714339915325e-06,2.2177141062813402e-07,1.231174120839318e-08,5.648704121117893e-17,1.7133118791424014e-14,4.786128272516783e-22,1.7608279433536948e-25,2.4458073946685224e-19,8.032263526759887e-15,4.886293760563626e-12,2.470766163620228e-13,0.7499054433500175,0.0,1.543800693770712e-58,6.361580787454615e-60,5.715016487764957e-31,6.337587999265815e-32
0.7363636363636363,2060.9160594817968,0.00019445410486617704,3.3974545010975075e-05,0.00023639212480055174,0.05042849744118016,0.0018812504973157202,0.09680669591462654,1.2181350235781152e-06,4.943875930635006e-08,1.892272669796488e-20,1.1389867543335045e-21,1.9268572505409372e-21,9.963334333754273e-23,8.218004424954702e-21,2.4110760834348855e-21,0.0009350533416944296,0.09702437624853047,1.0006113002280635e-11,7.46297804363054e-14,3.589796312167425e-20,5.028348282184373e-22,1.6215180886598156e-21,2.6769490907495396e-29,6.711089464067214e-27,8.953490383483628e-33,6.36760960926961e-33,1.2183817750063406e-38,4.941972978806301e-40,7.044382618518534e-24,5.728761082478646e-24,3.166366241707267e-27,1.8405417790547797e-09,1.2059108242873512e-10,2.3217604786898253e-11,4.373857043955367e-11,6.338635957049031e-11,0.004319398021233617,3.3230497411467515e-06,2.3719508709534647e-07,1.674521494051064e-08,2.0256833662002813e-16,5.0084365277767476e-14,2.0275896691498592e-21,8.175444830698832e-25,7.20893225958891e-19,1.8220252961155554e-14,9.638233910451603e-12,5.56187774577868e-13,0.7481350610850963,0.0,6.063613346991914e-57,2.3380865350811707e-58,4.123904046137074e-30,4.354170758683447e-31
0.7636363636363637,2106.289211876021,0.00029162163165232045,5.536050747532315e-05,0.00030762810245688526,0.04492967327770818,0.0022780099139495425,0.09989816101120542,1.3434560877628213e-06,5.533030999731225e-08,8.864641965363837e-20,5.588982798210885e-21,8.877757023501267e-21,4.807786256072492e-22,3.3997583829071584e-20,9.248937815590488e-21,0.001445818429780209,0.09991138783321958,2.290820045684744e-11,1.726021100102946e-13,1.1453472841536103e-19,1.6666399873989735e-21,4.9755800073560144e-21,2.403168274007659e-28,4.813251466359581e-26,8.52183756988853e-32,5.424494200608447e-32,1.3770551974626615e-37,5.2962658325842954e-39,3.643614662574743e-23,2.7329182709924276e-23,1.7846008821495914e-26,3.362058500549047e-09,2.3105068302240835e-10,4.4014852258586955e-11,7.490796026378233e-11,1.0582048964170349e-10,0.004568028531515553,3.0934762425970135e-06,2.498972591738518e-07,2.2095495970737622e-08,6.630482772049142e-16,1.3674127786354235e-13,7.812169343198003e-21,3.407130481280579e-24,1.964811089161653e-18,3.9077163394102295e-14,1.819550731284646e-11,1.1785340301708727e-12,0.7463095426451577,0.0,1.9079460482534303e-55,6.96180154034886e-57,2.6237338596213347e-29,2.6633333605352437e-30
0.7909090909090909,2149.287240197217,0.00042647153988217346,8.680201977065576e-05,0.0003866990767241574,0.03959938658047821,0.00269759820818077,0.10290495612334283,1.4460360581214094e-06,6.071470477505055e-08,3.6822531715160823e-19,2.4359430879934316e-20,3.675145478590889e-20,2.0757411508521977e-21,1.2840186179545423e-19,3.28252468358771e-20,0.002169717433699447,0.1025547087421138,4.940468730599531e-11,3.7799074847966457e-13,3.380101876226291e-19,5.092867125278505e-21,1.4258835229368775e-20,1.8516757938413047e-27,3.0425332597541417e-25,7.00737782735527e-31,4.057698070246646e-31,1.3397989934843282e-36,4.940071416516983e-38,1.6827503332840469e-22,1.1799358244382846e-22,8.967084062388115e-26,5.812482263926188e-09,4.1959023849171415e-10,7.963930229128975e-11,1.2433053632634048e-10,1.6954395788895999e-10,0.004754445222296848,2.837266197963303e-06,2.592439976627672e-07,2.8296615057868012e-08,1.988029382709982e-15,3.498119101720716e-13,2.7493558941640447e-20,1.2800178323506537e-23,4.965698305389644e-18,7.941570668537704e-14,3.293655959894631e-11,2.3553038719940516e-12,0.7444145768048454,0.0,4.864893627240156e-54,1.6987049719606977e-55,1.4804061590223274e-28,1.4588954506586746e-29
0.8181818181818181,2189.5890769131756,0.0006089329742828001,0.00013110905619886196,0.0004695371788968591,0.03448388451896955,0.003124391241280416,0.1058189993112663,1.5181424507648737e-06,6.530064824246113e-08,1.3611092516768777e-18,9.466977287644992e-20,1.3725149857006514e-19,8.05156305243098e-21,4.445091446338579e-19,1.0821537149000877e-19,0.003163246368955012,0.10489327887331408,1.0056490792788954e-10,7.855186482399758e-13,9.254521662501346e-19,1.439144801899667e-20,3.8282440388076383e-20,1.2314629668602548e-26,1.7042219376952047e-24,5.0089143322756044e-30,2.6816918461164813e-30,1.1299286567905169e-35,4.0385631834530175e-37,6.9675902293970205e-22,4.629615193215502e-22,4.0346122626784e-25,9.521392009459845e-09,7.232841033653575e-10,1.3776134151174158e-10,2.0032967308210652e-10,2.610043596511664e-10,0.004868170244596464,2.560888467922447e-06,2.646880169557059e-07,3.517734586080841e-08,5.475948709710357e-15,8.407978432636448e-13,8.87006896449137e-20,4.35024105131582e-23,1.1662875253944736e-17,1.5320909321583655e-13,5.7252538011172296e-11,4.4462113698129365e-12,0.7424339950274897,0.0,1.0151422579740024e-52,3.4304649118082664e-54,7.444168687199599e-28,7.192333093169546e-29
0.8454545454545455,2226.8751508229143,0.0008499276837381978,0.00019096711194952794,0.0005506265421370719,0.029631454969096745,0.003539486450924273,0.10863256958647277,1.5535507607426865e-06,6.881083207424207e-08,4.491826411187365e-18,3.2925733420689423e-19,4.64180289922053e-19,2.81678908332055e-20,1.4159590399120699e-18,3.326742364493437e-19,0.004484402569895837,0.10686418962765452,1.935612016589029e-10,1.5522744688700767e-12,2.3574963474860747e-18,3.77152370206838e-20,9.658325821061001e-20,7.106481653276555e-26,8.502694934692145e-24,3.1308819334254084e-29,1.5751828231569903e-29,8.315412748098018e-35,2.9134289807498434e-36,2.5965617575930576e-21,1.6572949560374433e-21,1.6323353184754995e-24,1.4792397165083716e-08,1.185048963868897e-09,2.2818074940291305e-10,3.1386505442627204e-10,3.864875544617288e-10,0.004901437623171923,2.271797917408579e-06,2.6582428257660143e-07,4.245480593463986e-08,1.3893794824663236e-14,1.9037232171987253e-12,2.6324038159885585e-19,1.3418431225791134e-22,2.5508064952589688e-17,2.810529480725705e-13,9.570513988570472e-11,7.938970745753537e-12,0.7403507181894247,0.0,1.7500831604677586e-51,5.789093731208047e-53,3.3516289808668746e-27,3.206690645212257e-28
0.8727272727272728,2260.8500440482453,0.0011611488164387856,0.00026852636912493455,0.0006235343025542217,0.025088959299644716,0.003922065274545457,0.11133829940775695,1.5484077507878906e-06,7.100897908763976e-08,1.3281084029952928e-17,1.02879442278793e-18,1.4274699944875742e-18,8.925103342833616e-20,4.167667062690427e-18,9.577055949504366e-19,0.006188188497021332,0.10840742764765457,3.529762951461545e-10,2.923454198975918e-12,5.60489079936327e-18,9.195073355483635e-20,2.297303921086093e-19,3.5790041388168277e-25,3.799906838495117e-23,1.7223266721330026e-28,8.276775790821457e-29,5.37883818799779e-34,1.868457151145534e-35,8.74577048099781e-21,5.436257635483874e-21,5.965686263638174e-24,2.18179434959974e-08,1.8480712353137765e-09,3.624986979714631e-10,4.790010069338784e-10,5.511172586524831e-10,0.004850063285211218,1.9780534844878706e-06,2.6243761037268997e-07,4.9746315389969594e-08,3.256615548031846e-14,4.071977270327305e-12,7.213140531094461e-19,3.769802765981216e-22,5.206605626073963e-17,4.911521791938477e-13,1.5409432273038232e-10,1.3428239027730263e-11,0.7381478518592579,0.0,2.518649885669178e-50,8.249986045037503e-52,1.358046282080296e-26,1.2998011682377212e-27
0.9000000000000001,2291.2597292958403,0.0015549593311578861,0.00036497812530275967,0.0006817175706938275,0.020898420649222305,0.00425113239604759,0.11392885779382417,1.5018311211353411e-06,7.172413268134938e-08,3.53267281457915e-17,2.900994370984147e-18,4.010640231912399e-18,2.5736647967249247e-19,1.1389227562747835e-17,2.594443975224391e-18,0.008322387235722812,0.1094703390158195,6.112798780867078e-10,5.26120202128913e-12,1.2481415944463664e-17,2.0931312345484036e-19,5.171333999765591e-19,1.5836319682943915e-24,1.5311683081014893e-22,8.400919570061189e-28,3.9197943860408577e-28,3.0839635400875445e-33,1.0744424801334676e-34,2.67565379165457e-20,1.6422805049825632e-20,1.9800962928739298e-23,3.0586724600356035e-08,2.747599190810104e-09,5.533909522916943e-10,7.134970542478454e-10,7.577805846768742e-10,0.00471397469384932,1.6878250934370932e-06,2.5453243706748956e-07,5.65999196600354e-08,7.075602465313847e-14,8.25531196619395e-12,1.8327984277601407e-18,9.686203570843112e-22,9.94418059983723e-17,8.194291774878639e-13,2.3942379551487065e-10,2.1554380347468526e-11,0.7358096244299986,0.0,3.062442407462898e-49,1.0050020942803602e-50,4.98169387391084e-26,4.819495337747651e-27
0.9272727272727272,2317.8987573705795,0.0020444988486507812,0.00048019719941142885,0.0007194483264936543,0.01709438946975896,0.0045073286535703486,0.1163962873359603,1.416128875948696e-06,7.086847150579271e-08,8.493401690660714e-17,7.420617486195551e-18,1.0351097448465678e-17,6.791635436256097e-19,2.9057194478264226e-17,6.65120814000495e-18,0.01092452866764371,0.11001083474857376,1.0080490396966554e-09,9.075462911057328e-12,2.6142340859504726e-17,4.467508388627463e-19,1.1065349864315586e-18,6.204501226649525e-24,5.605512483961156e-22,3.664767679936027e-27,1.6877915217877724e-27,1.582548439633349e-32,5.595080767825454e-34,7.478339214144058e-20,4.596395037418764e-20,6.006366326254712e-23,4.081020893280443e-08,3.9014453544988445e-09,8.135492243571382e-10,1.0396591690168006e-09,1.006187073474377e-09,0.004497335011451548,1.4088868666950811e-06,2.4234081455565486e-07,6.253881554154863e-08,1.430575078696048e-13,1.5924233965035948e-11,4.339942217090819e-18,2.2870533833790685e-21,1.7825540445451804e-16,1.308518082474677e-12,3.5978778799890807e-10,3.290325028789459e-11,0.7333219019763998,0.0,3.190036947449751e-48,1.0613919592748768e-49,1.6659101072543829e-25,1.6464290286635893e-26
0.9545454545454546,2340.6069684874365,0.002644008782361127,0.0006125028069692926,0.0007326732342964857,0.013702417381969858,0.004674573330761185,0.11873105386604026,1.2966335130629213e-06,6.844757691117645e-08,1.8552285203558606e-16,1.7316620372949347e-17,2.468707801034804e-17,1.6501026220504923e-18,6.963339801396709e-17,1.623748760904061e-17,0.014020381728371285,0.1099989748706788,1.5877202192874227e-09,1.50567725050217e-11,5.173644088678825e-17,8.98202685061133e-19,2.2616494261895227e-18,2.170963836805203e-23,1.880322878294797e-21,1.443530902307801e-26,6.671710620265131e-27,7.346897002166634e-32,2.6677177607034934e-33,1.9218372890404675e-19,1.1997496740927882e-19,1.6767718443694378e-22,5.1893831049979845e-08,5.301095556799201e-09,1.1544066682117532e-09,1.4856066335062266e-09,1.2922201288402079e-09,0.004208338875459714,1.1481841762603752e-06,2.2631230770741185e-07,6.711227627827259e-08,2.7031819455233785e-13,2.935206002315157e-11,9.629763152185624e-18,4.988384516998162e-21,3.0090675545546456e-16,2.00562661211599e-12,5.242209550627619e-10,4.788012151914323e-11,0.7306722050995752,0.0,2.8911063642141617e-47,9.871978422386682e-49,5.117818788692681e-25,5.223679341462663e-26
0.9818181818181817,2359.2602889463483,0.0033692749401778247,0.0007585551563946138,0.0007196677634771719,0.010738410347145538,0.004741461711667586,0.12092096259173823,1.1512289007697807e-06,6.456452532811898e-08,3.700867207738049e-16,3.707783950681895e-17,5.4741416154513966e-17,3.714130811242605e-18,1.5773624011371244e-16,3.799698427366092e-17,0.01762351690236215,0.10941741152577783,2.3958492453438553e-09,2.411130634247844e-11,9.720114599287e-17,1.709225146803036e-18,4.4380536580770356e-18,6.844691472865385e-23,5.8307491683761915e-21,5.185474566935915e-26,2.4458550489567886e-26,3.1205365097867352e-31,1.1781647469985245e-32,4.571603448749937e-19,2.940959327183698e-19,4.339523413125885e-22,6.296951846180521e-08,6.905327761537107e-09,1.5847391894284022e-09,2.087062072852059e-09,1.6076571421817977e-09,0.0038588370799355386,9.115102341034793e-07,2.0709392738265493e-07,6.99467218630674e-08,4.794808196946463e-13,5.192953827615943e-11,2.0136136556067318e-17,1.0104954441677424e-20,4.799808726172121e-16,2.9593470033034764e-12,7.425335844639036e-10,6.657875383940491e-11,0.7278494191982667,0.0,2.3168621220141665e-46,8.220899958766823e-48,1.4560262148017775e-24,1.552207981788389e-25
1.009090909090909,2373.76390670174,0.004237967313175556,0.0009133923640610908,0.00068140506357381,0.008208209893590212,0.00470249696630555,0.12295019250727329,9.89654414365293e-07,5.9419564299283487e-08,6.775137813139106e-16,7.324167676701217e-17,1.1351587932216732e-16,7.79078952812527e-18,3.3981434161379396e-16,8.577559340326896e-17,0.02173489247635992,0.10826181100194197,3.4739278316741328e-09,3.739632557323993e-11,1.7415376512841035e-16,3.0926157140542583e-18,8.402377903761992e-18,1.9612199153950148e-22,1.6858943546504116e-20,1.7152019941580934e-25,8.398330990131192e-26,1.225926115403078e-30,4.874101595665294e-32,1.0131303431716107e-18,6.816370492432291e-19,1.0485391933964193e-21,7.299511019397863e-08,8.63804787906653e-09,2.1091788511877317e-09,2.8896315151192094e-09,1.940295514586175e-09,0.003463905626896035,7.032672824151795e-07,1.855061786187288e-07,7.07934508490379e-08,8.017213783466991e-13,8.85664350813664e-11,3.98966919415738e-17,1.9108160322310498e-20,7.258171673449032e-16,4.215413853786086e-12,1.025095301192764e-09,8.867009510455452e-11,0.7248436248549928,0.0,1.6677572002892926e-45,6.228821702460728e-47,3.866212828457332e-24,4.35525881509778e-25
1.0363636363636364,2384.057307956673,0.005269546534456279,0.0010706375183600065,0.0006215848404989207,0.006106704024645602,0.004559231299863998,0.12479882657225394,8.22614305514856e-07,5.330472609306906e-08,1.14322151777887e-15,1.3412000635599473e-16,2.2127317164956556e-16,1.5309253283248044e-17,6.99971475991281e-16,1.878456048181996e-16,0.02634134207275142,0.10654247652058459,4.852869135459368e-09,5.634776220155303e-11,2.987507931580608e-16,5.341989829899335e-18,1.5414405436469004e-17,5.146125689021476e-22,4.580093928328131e-20,5.268816040934862e-25,2.7247260400946947e-25,4.4976643303712545e-30,1.9077294045177933e-31,2.103827371983747e-18,1.5027957618167307e-18,2.3803060935631343e-21,8.091553740265245e-08,1.0392034827882138e-08,2.72668245380376e-09,3.951266425463992e-09,2.274567366710897e-09,0.0030413156622988696,5.26256899158925e-07,1.6251294456830426e-07,6.957055194414756e-08,1.2684155926481545e-12,1.4617612560546096e-10,7.526541495822809e-17,3.388325867803325e-20,1.0435078583318318e-15,5.811278455784386e-12,1.3824542584182723e-09,1.1333851482293569e-10,0.7216465938765014,0.0,1.0934456225368472e-44,4.355420433722356e-46,9.647911388945303e-24,1.1622789292106487e-24
1.0636363636363637,2390.1380183314527,0.006484357673301845,0.0012229496295499732,0.0005462470309566421,0.004416223257289104,0.004321150175442676,0.12644338529551977,6.606698976069533e-07,4.6588562399979705e-08,1.7849372110308865e-15,2.286227452972669e-16,4.0716051994936736e-16,2.830379271154582e-17,1.3844325699650943e-15,4.0076972214300125e-16,0.03141248671091241,0.10428773059491082,6.545649908271967e-09,8.268161466512527e-11,4.922444704098424e-16,8.837664361579095e-18,2.749116637717917e-17,1.2443669550405402e-21,1.1762198553422367e-19,1.5132845520670655e-24,8.40906191518214e-25,1.5524913462298283e-29,7.117679991215181e-31,4.113043894619074e-18,3.166664837193011e-18,5.102563310390459e-21,8.586581477903876e-08,1.2040234422444438e-08,3.42915787274697e-09,5.34418092090436e-09,2.5928087955782807e-09,0.0026106590401345675,3.814702635208841e-07,1.3917229386730192e-07,6.639273764031347e-08,1.9049416143917987e-12,2.341890130078091e-10,1.3571750781292955e-16,5.655833512693858e-20,1.4299496321501088e-15,7.769537517797476e-12,1.8246345678385212e-09,1.3929924129435413e-10,0.7182533981898953,0.0,6.600028493334069e-44,2.8410347077010946e-45,2.2750581291082497e-23,2.9666397736464948e-24
1.090909090909091,2392.1023625206067,0.007901680343745254,0.0013627936754650586,0.00046289424955868415,0.003104914755692957,0.004005726144475857,0.12785883860327837,5.129436112988821e-07,3.968364123903751e-08,2.5884070825221823e-15,3.6410741419410984e-16,7.095631897563341e-16,4.9400492578791824e-17,2.6364249611625138e-15,8.349406471707292e-16,0.03689704359707406,0.10154807949714502,8.540565918652465e-09,1.1834305071761345e-10,7.808092810482909e-16,1.4036843496446883e-17,4.775889022662014e-17,2.7864974297172905e-21,2.867080126131298e-19,4.0826292487810945e-24,2.478796395296707e-24,5.065221053474955e-29,2.542181976741102e-30,7.59818483854883e-18,6.3981047013012084e-18,1.0366630384731213e-20,8.737057983052511e-08,1.3455014990225634e-08,4.200757181698964e-09,7.15510000010786e-09,2.8773178697217252e-09,0.002191798758691189,2.679350160529489e-07,1.165510306483447e-07,6.157535276302405e-08,2.723334738955074e-12,3.649609919769995e-10,2.3456951949447024e-16,8.915719394032103e-20,1.8720142383436203e-15,1.009108357206931e-11,2.3600235920233693e-09,1.649302246982636e-10,0.7146651050658033,0.0,3.6916138811569674e-43,1.7394810074687065e-44,5.0885593608189164e-23,7.267154097235004e-24
1.1181818181818182,2390.187202105322,0.009536997055147503,0.0014834862756952342,0.00037917584084951874,0.002126786798428703,0.003636843537240573,0.12902209095975992,3.858635996403388e-07,3.299391183194333e-08,3.5011009258209047e-15,5.437730631809849e-16,1.1741964541642836e-15,8.162746481324166e-17,4.840706985207038e-15,1.6990504387171899e-15,0.04272126510915447,0.09839826222970173,1.0797793586720397e-08,1.6538465875641442e-10,1.194214011207865e-15,2.1441395457723036e-17,8.086877994148502e-17,5.8008600712449784e-21,6.6474072402765175e-19,1.0372545121945556e-23,6.988324428565667e-24,1.5647892279883954e-28,8.698544018858821e-30,1.3300462598589625e-17,1.2415866101620217e-17,2.0008911358013768e-20,8.546719869842265e-08,1.4532180488717422e-08,5.01856554632623e-09,9.48281041590522e-09,3.113009668849151e-09,0.0018025633944216454,1.8277338867577223e-07,9.559959306286218e-08,5.559568241439197e-08,3.716193764354783e-12,5.538836923466553e-10,3.893239649956123e-16,1.3312621278550182e-19,2.3470889327871137e-15,1.275021857972667e-11,2.9940096714084215e-09,1.8852432995036977e-10,0.7108916436435821,0.0,1.917648694659261e-42,1.0008766720297726e-43,1.0818586046054587e-22,1.710524252238459e-23
1.1454545454545455,2384.785256861927,0.011399434452909855,0.001580241748066704,0.00030146543637220763,0.0014251403843413037,0.0032412810384084404,0.1299159810871035,2.823980546429054e-07,2.6852686191344307e-08,4.440371108510829e-15,7.647296801850185e-16,1.8496013708493922e-15,1.2804121769367783e-16,8.573177854962934e-15,3.372564125516615e-15,0.04879271588946889,0.09493367823407083,1.3252068930894427e-08,2.2578788162235253e-10,1.7632872595776346e-15,3.154485017257404e-17,1.3341899104234375e-16,1.1266428690910141e-20,1.4671262022842303e-18,2.4847729200007245e-23,1.88274773095638e-23,4.575512546400018e-28,2.845591435712999e-29,2.2116141803824696e-17,2.3155525102106542e-17,3.675206149531632e-20,8.068296939507871e-08,1.5211695267783715e-08,5.8551139192976274e-09,1.2433051406284992e-08,3.289911691568953e-09,0.0014562322344279868,1.216260461700686e-07,7.701759651554864e-08,4.90077324204329e-08,4.854917602606168e-12,8.190582374931402e-10,6.21362621291164e-16,1.8889373807137476e-19,2.8265776721353316e-15,1.569469792721756e-11,3.727865853099617e-09,2.0860413997851985e-10,0.7069531368660134,0.0,9.24152780162078e-42,5.397217474509183e-43,2.188770041848466e-22,3.8668215437707363e-23
1.1727272727272728,2376.4140570605805,0.013490587593344153,0.0016507934075970425,0.00023387143604831133,0.0009393584573090291,0.002844163474754529,0.13053211385983768,2.021722720802772e-07,2.1475358674232013e-08,5.3143310526222544e-15,1.0178444113369319e-15,2.7810370323874324e-15,1.912650966542897e-16,1.4648707112783108e-14,6.516402383685251e-15,0.05501016186146552,0.09126019103769502,1.5821927153522562e-08,3.0128300784964265e-10,2.5167789638851558e-15,4.477265436636095e-17,2.1431881586794174e-16,2.0494760837146925e-20,3.0836265916930717e-18,5.61752517578288e-23,4.839155906674248e-23,1.2648795049491835e-27,8.870627265065425e-29,3.5028098433027445e-17,4.151811114747666e-17,6.435011853763264e-20,7.386092677892724e-08,1.5485871566862588e-08,6.682189476475335e-09,1.6112405867105112e-08,3.4044495585663763e-09,0.001159888915491549,7.941810761707317e-08,6.116802436229918e-08,4.233504787929356e-08,6.093886364939257e-12,1.1805976153135923e-09,9.549510261460304e-16,2.5566148007836437e-19,3.281385682210564e-15,1.8852122433568613e-11,4.558464712277975e-09,2.2418135659082952e-10,0.7028783257303659,0.0,4.1221261043152485e-41,2.7153957402391852e-42,4.2177776194448864e-22,8.386057199557553e-23
